 ITEM: STEP
        96
 ITEM: DT
 0.01
 ITEM: TIME
 0.96
 ITEM: N ATOMS
       100
 ITEM: BOX CONDITION
 REFLECTIVE
 ITEM: BOX BOUNDS (CUBE)
0.000 100.000
 ITEM: X Y Z
  7.528540 37.068863 91.749542
 74.770607 85.543472 99.985603
 23.996065 82.529755 77.583977
 12.260423 24.326679 83.292870
  0.328987 97.386299 99.999763
 21.070076 58.199177 56.955887
 13.603468 14.023082 99.503601
 59.973953 54.156624 99.914803
 97.622223 99.399490 99.026924
 10.560570 94.778564 18.570683
 96.466156 22.109827 98.283905
 18.616276 88.375366 99.886971
  3.717316 75.063263 27.131481
 96.657684 86.233940 99.700790
 12.382645 20.887989 37.163998
 52.251781 57.611515 80.616455
 84.089836 57.519176 91.690758
 32.946785 94.725723 94.696976
 99.413452 92.337524 27.384682
 53.475315 97.385574 99.158035
 99.829437 64.164154 84.436974
 53.894562 60.331383 59.384144
 71.546257 55.482414 99.292213
 48.864735 67.063644 99.874107
 27.397934 58.525848 33.719845
 51.672695 31.472078 91.105415
 54.627739 95.268921 99.694153
 79.076309 16.627806 93.163124
 95.136131 27.655367 99.708572
 88.972511 20.632753 57.838863
 74.364273 14.432125 99.300995
 85.523277 47.685898 91.866928
 80.782547 12.439260 57.970856
 33.333595 81.690987 95.401665
  7.349123 83.203232 99.705612
 78.348114 20.490015 79.773178
 31.499317 96.765274 81.628166
 76.328499 76.895370 99.376404
 34.022968 58.469349 99.985420
 44.537476 13.629896 99.985840
 55.209831 33.199032 95.729439
 80.612801  8.547129 99.543007
  6.485032 47.711388 99.136002
 72.109161 46.443756 88.794968
 64.683968 13.365223 86.761307
  3.069984 84.402710 98.859085
 65.634903 79.432419 99.828865
 13.558070 83.977493 99.613777
 81.766106  2.204894 99.125229
 70.511917 34.857742  0.396496
 15.308510 59.432484 94.459930
 37.984684 51.389446 99.716469
 40.165768 61.744644 99.758408
 25.703800 85.943504 99.622765
 88.546608 89.078979 99.452721
 47.521950 65.399437 67.017654
 92.650673  9.046535 98.739784
 61.399258 67.541649 92.501495
 10.905911 16.276072 33.027069
  3.391550  3.227018 61.341625
  7.115995 44.925179 53.686470
 77.384659 77.270020 85.074615
 20.967995  1.691661 81.791214
 34.290787 46.143967 98.915459
 92.342026 99.324837 98.544411
 79.037994 80.970116 88.824142
 78.087532 82.645081 99.811996
  2.763635 23.873623 89.128960
 55.484512 59.743752 98.929169
 28.825607 66.153252 49.540367
 95.885925 77.966812 57.334728
 13.717500 11.426178 99.538895
 18.643883 17.624817 99.388710
 65.850182 14.918957 70.292831
  9.139101 41.058334 74.213310
 24.968988 19.279488 15.128961
 38.392311 24.549728 81.837334
 73.615784  0.717596 99.274956
 19.942839 10.669739 15.658480
 61.647316 72.514435 78.428444
 13.446825  3.898438 85.733772
 20.668533 40.571709 99.536842
 64.887650 49.947315 99.822556
  6.147323 22.967216 99.065094
 25.355343 50.656136 94.814789
 86.050278 24.713619 81.111214
 22.953400 41.631504 54.339157
  2.771964  7.094563 91.739281
 39.641178 93.411499 94.602631
 48.309959 93.237801 78.770317
  4.024022  9.553448 99.071579
 26.929180 22.442282 99.903732
  1.571743 83.344482 98.454460
 16.022003 27.681177 70.263016
  9.516620 49.118534 15.270173
 99.997429 12.915276 99.773132
 83.056747 84.254654 99.826942
 75.300461 66.466240 82.802925
 22.239151 25.234518 79.343025
 26.101595 99.759262 76.988594
