 ITEM: STEP
         6
 ITEM: DT
 0.01
 ITEM: TIME
 0.06
 ITEM: N ATOMS
       100
 ITEM: BOX CONDITION
 REFLECTIVE
 ITEM: BOX BOUNDS (CUBE)
0.000 100.000
 ITEM: X Y Z
 31.401501  1.842607 14.327034
 11.433475 95.832199 98.794136
 65.298317 34.756363 29.220539
 42.398052 86.796814 81.583122
 16.274130 34.908730 69.126503
 64.275597 64.705612 19.384703
 24.800781 66.375252 58.701710
 30.411886 86.574707 64.102501
 93.802170 99.388092 56.343945
 45.440788 91.506378  3.170439
 92.506233 42.966885 97.807358
 20.025724 66.650139 93.362206
 44.576916 59.937298 52.727097
 87.842323 91.791138 89.293930
 20.177933 26.305010 32.388721
 80.919090 34.227116 65.901642
 53.394157  9.881508 45.381325
 83.838646 56.218208 88.552185
 11.476926 88.998367 27.022991
 64.495804 95.858032 48.483723
 83.230331 61.612888 57.246498
 69.272552 84.733391 49.848354
 25.877062 90.019218 32.131046
 78.112617 46.159393 67.439240
 64.590088 25.142862 15.129604
 22.232325 17.417027 26.579294
 83.061752 52.265198 91.415535
 81.019974 57.603039 12.622998
 68.325699 35.997383 97.386803
 91.832390 23.843851 48.970837
 23.411024 89.217621 48.672398
 56.208721 28.973980 67.613235
 94.982300 41.898102 21.749960
 38.196762 25.529114 94.315392
 76.021248 70.195480 63.512817
 80.685242 17.972778 26.592464
 65.262718 86.067337 27.238058
 67.526352 73.454323 79.980186
 28.868546 81.343170 86.873489
 73.891571 27.097513 69.598999
 18.764170 28.414513 85.109779
 62.521164  0.282745 38.693489
 93.077545 45.274883 80.339996
 44.066799 73.365067 88.641159
 29.781773 34.778275 51.828781
 74.292000 78.199692 98.859222
 61.241470 81.754944 87.966240
 15.493046 59.164143 64.789299
  2.338602 72.712173 17.014481
  6.880843 41.360897 93.748810
 68.760429 24.375147 34.168167
 20.694729 93.940857 67.119263
 50.186977 82.392082 63.480652
  5.923412 63.925865 82.750000
 50.554779 75.986511 84.011436
 28.287966 96.341362 31.433310
 54.045460 68.673355 53.802231
 87.408554 47.450806 73.690842
  7.039411  1.313920 17.507507
 54.596687 21.211884 59.575230
 29.761599 85.808083  7.720794
 47.010704 97.203247 69.307175
 33.806477 85.998253  5.649843
 99.677353 46.375637 98.915459
 77.323029 48.027996 38.938438
 99.310699  3.463691 25.854839
 66.858818  1.924260 91.729034
 19.430944 30.320189 12.555583
 14.262505 30.919403 75.443695
 72.188240 83.232185 38.335670
 16.798143 22.583099 45.834103
 78.327675 21.087809 40.116638
 67.327156 59.389938 92.615463
 37.323490 17.792740 30.795616
 93.993881 44.175018 39.660179
 62.760273 22.093704  3.933464
 76.362022 74.937592 66.081566
 79.435211 47.921764 86.554077
 56.163467 77.755013 15.501839
 77.665382 16.192678 32.864941
 16.008038 78.854767 38.333744
 15.599200 44.657101 52.626007
 91.478775 32.474247 86.173904
 62.286083 56.105778 35.692589
 30.978798 75.858376 39.520061
 68.876938 42.910412 53.589905
 23.618931 79.906013  6.725423
 45.111378 70.751167 59.933132
 13.545897 80.944450 37.386833
 99.905983 29.198042  6.925441
 38.189579 21.048906 43.695965
 55.075466 61.024025 56.165268
 71.807777 45.877373 46.583920
 72.876648 18.953098 18.580320
  1.595248 28.522537 11.637647
 56.089809 31.862015 85.587219
 53.177143 74.520081 96.707100
 75.195602 49.885067 49.210052
 79.871590 96.772163 45.788723
 44.875023 92.453751 73.853371
