 ITEM: STEP
        21
 ITEM: DT
 0.01
 ITEM: TIME
 0.21
 ITEM: N ATOMS
       100
 ITEM: BOX CONDITION
 REFLECTIVE
 ITEM: BOX BOUNDS (CUBE)
0.000 100.000
 ITEM: X Y Z
 27.422676  4.642632 27.230818
 21.988647 98.938469 99.419075
 50.415909 48.541973 37.281128
 33.288326 98.390411 81.868080
 13.507177 45.321537 76.595833
 50.051334 77.554810 25.646566
 18.400072 52.975529 73.273811
 35.339027 81.171951 73.055672
 94.438690 99.590424 69.682381
 39.627419 93.792221  5.737142
 93.166214 39.490742 97.886780
 19.790777 70.270935 96.175049
 31.073406 64.259903 61.934898
 85.097115 87.155365 99.492630
 14.751202 18.439543 33.184601
 76.141182 38.124516 68.354111
 58.510067  1.351932 53.099564
 97.707741 64.394264 89.576317
 26.328552 89.554893 27.083273
 78.167488 96.984016 63.027676
 86.053703 73.983391 61.778244
 82.078033 80.666389 51.437653
 33.488586 99.102280 44.124111
 73.237892 49.643375 76.518867
 58.391396 30.706694 18.227978
  9.914820  9.268846 37.333637
 82.537384 64.719231 95.360657
 87.670593 45.231232 26.046373
 73.759125 28.281261 99.414253
 91.355743 23.308668 50.448841
 31.903255 76.753403 62.233589
 65.920013 16.197338 71.655518
 99.021492 32.841877 27.786776
 37.386234 34.889408 94.496437
 62.126175 77.962471 72.269150
 87.513016 11.562313 35.455933
 59.635475 87.850327 36.303093
 63.085815 74.788704 85.128998
 18.386501 91.374374 89.953438
 68.999222 20.309622 74.783401
  6.435175 18.145586 86.879723
 71.998810  1.188866 53.415112
 93.928719 52.621647 90.032112
 48.740509 68.878181 88.666794
 35.598804 31.209435 57.650906
 61.398529 84.433861 98.598381
 73.428741 88.223717 92.543076
 15.170551 68.640533 70.856956
 15.576513 60.960938 31.677137
 10.793335 55.479759 99.907333
 59.851776 30.218014 44.216824
 10.914865 96.947586 76.174057
 48.516712 78.950615 73.197830
  0.652285 67.595413 88.022751
 60.704716 81.808693 91.732079
 15.652973 97.282104 37.364037
 62.929165 58.735275 66.984978
 95.940582 50.799290 76.825951
  7.683827  1.617748 20.094101
 44.931980 17.138731 59.869629
 25.987337 97.352539 15.381727
 52.073055 98.542297 71.935081
 24.677387 71.383232 18.340054
 88.779602 46.337013 99.310341
 79.826195 56.802525 51.962845
 97.080750 16.381413 36.349701
 68.730270 12.170626 93.283371
 15.731813 21.287853 25.317829
 21.132826 35.723461 90.122116
 64.961182 80.385696 40.203117
 31.350822 31.813732 47.750874
 63.517422 15.751171 52.144608
 53.529976 46.471848 99.666298
 42.077938 17.313776 37.378483
 79.851387 43.655571 45.419018
 56.461731 21.624668  5.799380
 90.569633 66.539574 68.707527
 86.603905 37.161228 91.547592
 43.479065 66.574135 15.527946
 74.995705  1.408156 40.458839
 15.581173 66.362053 46.233715
 16.444090 30.452293 62.592037
 98.751038 35.386425 90.550011
 50.882332 42.927334 48.894722
 30.041555 88.105957 48.735817
 76.389069 39.877613 58.176754
 23.508009 73.526962 14.661058
 37.130840 60.141716 65.234192
 21.189577 87.324875 49.403015
 91.463341 42.125397 18.899593
 32.494198 19.133280 58.497524
 50.384418 47.112988 69.893684
 60.101749 57.673771 55.229015
 63.400829 11.180719 27.194088
  2.915477 15.582359 12.243068
 63.407677 24.398922 90.020317
 58.157097 76.142509 99.653084
 71.918587 61.720146 60.538673
 70.266220 84.849251 51.381107
 33.045609 99.754051 74.375908
