 ITEM: STEP
        81
 ITEM: DT
 0.01
 ITEM: TIME
 0.81
 ITEM: N ATOMS
       100
 ITEM: BOX CONDITION
 REFLECTIVE
 ITEM: BOX BOUNDS (CUBE)
0.000 100.000
 ITEM: X Y Z
 11.507361 30.583609 78.845871
 64.213547 88.645737 99.418961
  9.113676 96.315422 69.523445
  3.150685 39.139412 83.007912
  2.439365 86.972641 99.502312
  6.845786 71.048401 50.694023
  7.202746  0.623338 99.524925
 55.047215 59.560066 99.488350
 96.985130 99.600792 98.305389
 16.373940 97.064407 16.003973
 95.806198 25.586048 98.204681
 18.851164 84.754227 99.925507
 22.940548 81.550095 98.766098
 92.506912 84.798851 99.702721
  6.955870 13.022470 36.368118
 57.029633 53.714115 78.163986
 78.973869 46.285713 83.972519
 46.815880 97.098274 93.672844
 85.734978 91.780998 27.324400
 67.145775 98.512047 99.872353
 97.347191 76.534645 79.905228
 66.700043 64.398384 57.794846
 63.934677 64.565475 92.096375
 53.739174 63.579376 99.520584
 33.596626 52.962017 30.621471
 39.355190 23.323885 80.351059
 62.049294 98.348511 99.679070
 85.726929  4.255998 79.739777
 97.320808 10.642409 99.508759
 89.449158 21.167936 56.360859
 65.872070 26.896372 99.794922
 95.234619 34.909256 87.824646
 84.821739  3.383031 51.934040
 34.144123 72.330635 95.220619
  6.545719 90.969620 99.710587
 85.175888 14.079550 70.909729
 37.126549 94.982285 72.563187
 55.450813 22.261086 99.701431
 23.541325 68.500702 99.809258
 49.429825  6.841991 95.521011
 42.880825 22.930109 93.959496
 90.090569  7.075347 99.475555
 31.826752 15.604004 97.806770
 67.435394 50.930641 88.769333
 58.866932 16.934074 80.939240
  9.823418 90.636475 98.598892
 77.822174 85.901192 99.866013
 13.880573 93.453888 95.127586
 68.528152 13.956116 90.327652
 26.440495 88.042702 99.907280
 24.217163 53.589588 84.411331
 28.204733 60.501175 99.679893
 41.835918 65.185692 99.593758
 20.432451 82.273956 99.322639
 98.696030 94.902077 99.003151
 34.886986 71.775970 61.086952
 98.463989 18.982849 98.623680
 69.931305 64.193222 89.366386
 10.261495 13.344409 30.440475
  6.273153  0.846131 61.047226
 10.890271 56.469635 46.025509
 72.322365 81.524475 82.446709
 11.838922 12.923317 69.100975
 45.188652 46.182533 99.310341
 89.838860 91.900635 98.850708
 82.646545 68.052368 78.329224
 76.216080 68.550194 99.501106
  0.935447 14.841343 76.366737
 48.614166 54.939693 98.135147
 36.052723 68.999741 47.672905
 89.561424 68.736237 55.417957
  4.280522  5.594944 99.747345
  1.658770  5.200813 99.666290
 61.095730 15.397921 63.709965
 23.281559 41.577782 68.454414
 31.267559 19.748524 13.263044
 52.599922 32.947716 79.211372
 82.893051  2.178734 99.442734
  7.258464 21.850624 15.632373
 64.316994 57.729923 70.834488
 13.873704 16.391178 77.833687
 19.823645 26.366903 99.798752
 72.159912 47.035137 99.885704
  5.263411  9.786922 98.292969
 26.292585 62.903717 85.598976
 93.562408 27.746418 76.524307
 23.064322 48.010612 46.403538
  5.208596 17.704008 86.438263
 51.764297 87.153427 97.467743
 56.940636 93.834839 66.796135
  9.712729 11.471001 99.941879
 31.620228  8.531223 99.181038
 13.277748 95.140831 89.809395
 25.497768 19.908808 61.649258
  8.196386 36.178356 14.664752
 92.679161  5.453036 99.931335
 78.076752 82.632225 99.653084
 58.810616 90.939758 98.678291
 31.844549 37.157471 73.750641
 14.272152 99.754051 76.466057
