 ITEM: STEP
        76
 ITEM: DT
 0.01
 ITEM: TIME
 0.76
 ITEM: N ATOMS
       100
 ITEM: BOX CONDITION
 REFLECTIVE
 ITEM: BOX BOUNDS (CUBE)
0.000 100.000
 ITEM: X Y Z
 12.833641 28.421858 74.544647
 60.694530 89.679825 98.823524
  4.152879 99.089355 66.836601
  0.114102 44.076984 82.912926
  3.361684 83.501724 99.004356
  2.104357 75.331467 48.606735
  5.069180  3.843237 99.503601
 53.404953 61.361191 99.914810
 96.772766 99.667900 99.194618
 18.311729 97.826355 15.148404
 95.586166 26.744772 98.178207
 18.929445 83.547203 99.737984
 18.439381 80.109245 95.696838
 91.123322 84.320488 99.700790
  5.146945 10.400634 36.102825
 58.622250 52.414982 77.346497
 77.268547 42.541225 81.399773
 51.438911 94.372940 93.331467
 80.784454 91.595490 27.304306
 71.703003 98.887375 98.902756
 96.406067 80.658142 78.394646
 70.968536 65.754051 57.265079
 61.397503 67.593163 88.098686
 55.364002 62.417976 98.915283
 35.662857 51.107407 29.588680
 35.249355 20.607821 76.766273
 64.522743 96.220825 99.887970
 87.943802  0.132061 75.265327
 94.806961  4.970846 99.769646
 89.608040 21.346331 55.868191
 63.041332 31.051121 98.890839
 98.471733 30.650375 86.477219
 86.168137  0.364287 49.921768
 34.414299 69.210518 95.160271
 11.177485 93.558578 99.126839
 87.451813 11.942728 67.955246
 39.002293 94.387955 69.541527
 48.491592 62.617012 97.376411
 20.047443 71.844475 99.985420
 51.060608  4.579356 93.792877
 38.771156 19.507133 93.369514
 93.249794  6.584774 98.494110
 44.597347 96.624199 97.540924
 65.877472 52.426270 88.760788
 56.927921 18.123688 78.998550
 14.120943 92.713921 99.446236
 81.884598 88.057449 99.828865
 13.988071 96.612686 93.105034
 64.115501 17.873190 85.440109
 25.137184 92.749657 99.682053
 27.186714 51.641956 81.061798
 24.944750 63.538418 99.716469
 42.392635 66.332695 98.945923
 18.675318 81.050743 99.674171
 97.920830 96.843109 99.517860
 30.675329 73.901482 59.110043
 95.502754 22.295551 99.502533
 72.775314 63.077065 88.321350
 10.046689 12.367188 29.578278
  9.494720  2.203847 60.949093
 12.148363 60.317787 43.471855
 70.634933 82.942627 81.570740
  8.795895 17.794977 64.870895
 48.821262 46.195393 99.901741
 89.004471 88.975792 99.719002
 83.849396 63.746452 74.830917
 75.592262 63.851898 98.982956
  2.168474 11.830579 72.112663
 46.324051 53.338341 99.113708
 38.461761 69.948570 47.050423
 84.710541 65.659378 54.779034
  9.214931  3.816641 96.245850
  2.940305  0.894721 98.808701
 59.510914 15.557575 61.515675
 27.995714 41.750931 66.534782
 33.367077 19.904869 12.641072
 57.335793 35.747036 78.336052
 85.985474  2.665780 99.870171
  3.030337 25.577583 15.623671
 65.206886 52.801754 68.303169
 14.015997 20.555426 75.200325
 19.542015 21.631968 99.134346
 74.584000 46.064411 99.593964
  9.066990  5.393500 97.303810
 26.605000 66.986244 82.527039
 96.066452 28.757351 74.995338
 23.101295 50.136982 43.758331
  7.868783 21.240490 84.671257
 49.216404 89.280235 93.462349
 59.817528 89.525719 62.804749
 11.611176 12.109486 99.071358
 33.183910  3.894205 98.265808
 17.179750 99.072945 86.927696
 28.656357 17.318018 58.777992
  7.756310 31.864962 14.462945
 90.239738  2.965597 99.773132
 76.416786 82.091415 99.826942
 59.902935 94.884766 99.433533
 35.046356 41.131794 71.886513
 10.329004 99.759262 76.291878
