 ITEM: STEP
        79
 ITEM: DT
 0.01
 ITEM: TIME
 0.79
 ITEM: N ATOMS
       100
 ITEM: BOX CONDITION
 REFLECTIVE
 ITEM: BOX BOUNDS (CUBE)
0.000 100.000
 ITEM: X Y Z
 12.037873 29.718908 77.125381
 62.805943 89.059372 99.390167
  7.129357 98.153511 68.448708
  1.936052 41.114441 82.969917
  2.808293 85.584274 99.501778
  4.949214 72.761627 49.859108
  6.349320  1.163293 99.524925
 54.390316 60.280525 99.488350
 96.900185 99.627632 99.916153
 17.149055 97.369186 15.661746
 95.718185 26.049538 98.194092
 18.882479 84.271408 99.699448
 21.140078 80.973755 97.538399
 91.953476 84.607506 99.702721
  6.232300 11.973736 36.262001
 57.666679 53.194462 77.836990
 78.291740 44.787918 82.943420
 48.665092 96.008141 93.536293
 83.754768 91.706795 27.316362
 68.968666 98.662178 98.188454
 96.970741 78.184044 79.300995
 68.407440 64.940651 57.582939
 62.919807 65.776550 90.497299
 54.389099 63.114807 99.268799
 34.423119 52.220173 30.208355
 37.712856 22.237459 78.917145
 63.038673 97.497437 99.903130
 86.613678  2.606423 77.949997
 96.315269  8.373784 99.969452
 89.512711 21.239294 56.163792
 64.739777 28.558271 98.396912
 96.529465 33.205704 87.285675
 85.360298  2.175534 51.129131
 34.252193 71.082588 95.196480
  8.398428 92.005203 99.121918
 86.086258 13.224821 69.727936
 37.876846 94.744553 71.354523
 52.667122 11.690155 99.701431
 22.143772 69.838211 99.809258
 50.082138  5.936937 94.829758
 41.236958 21.560919 93.723503
 91.354263  6.879113 98.561569
 36.934990 50.712723 97.629539
 66.812225 51.528893 88.765915
 58.091328 17.409920 80.162964
 11.542426 91.467453 99.706421
 79.447144 86.763695 99.866013
 13.923573 94.717407 94.318565
 66.763092 15.522945 88.372635
 25.919170 89.925484 99.907280
 25.404984 52.810535 83.071518
 26.900740 61.716072 99.679893
 42.058605 65.644493 99.110573
 19.729599 81.784683 99.974297
 99.950714 95.678490 99.967430
 33.202324 72.626175 60.296188
 97.279495 20.307930 99.618614
 71.068909 63.746761 88.948372
 10.175572 12.953521 30.095596
  7.561779  1.389217 61.007973
 11.393508 58.008896 45.004047
 71.647392 82.091736 82.096321
 10.621711 14.871981 67.408943
 46.641701 46.187675 99.506859
 89.505104 90.730698 99.412704
 83.127686 66.330002 76.929901
 75.966553 66.670876 99.293846
  1.428658 13.637037 74.665108
 47.698120 54.299152 99.907730
 37.016338 69.379272 47.423912
 87.621071 67.505493 55.162388
  6.254285  4.883626 98.649933
  0.180860  3.478377 98.618530
 60.461803 15.461782 62.832249
 25.167221 41.647041 67.686562
 32.107368 19.811062 13.014256
 54.494270 34.067444 78.861244
 84.130020  2.373552 99.702393
  5.567213 23.341408 15.628892
 64.672951 55.758656 69.821960
 13.930621 18.056877 76.780342
 19.710993 24.472929 98.872437
 73.129547 46.646847 99.530815
  6.784842  8.029551 99.945740
 26.417551 64.536728 84.370201
 94.564026 28.150791 75.912720
 23.079111 48.861160 45.345455
  6.272671 19.118601 85.731461
 50.745140 88.004150 95.865585
 58.091393 92.111191 65.199577
 10.472108 11.726395 99.941879
 32.245701  6.676416 98.988503
 14.838549 96.713676 88.656715
 26.761204 18.872492 60.500751
  8.020355 34.452999 14.584029
 91.703392  4.458066 99.931335
 77.412766 82.415901 99.653084
 59.247543 92.517761 99.811226
 33.125271 38.747200 73.004990
 12.694893 99.754051 76.396385
