 ITEM: STEP
        18
 ITEM: DT
 0.01
 ITEM: TIME
 0.18
 ITEM: N ATOMS
       100
 ITEM: BOX CONDITION
 REFLECTIVE
 ITEM: BOX BOUNDS (CUBE)
0.000 100.000
 ITEM: X Y Z
 28.218441  3.345584 24.650061
 19.877613 98.317215 99.985329
 53.392391 45.784851 35.669010
 35.110271 98.647034 81.811089
 14.060568 43.238976 75.101967
 52.896187 74.984970 24.394194
 19.680214 55.655472 70.359390
 34.353600 82.252502 71.265038
 94.311386 99.549957 67.014694
 40.790092 93.335052  5.223802
 93.034218 40.185970 97.870895
 19.837767 69.546776 95.612480
 33.774105 63.395382 60.093338
 85.646156 88.082520 99.580215
 15.836548 20.012636 33.025425
 77.096764 37.345036 67.863617
 57.486885  0.894756 51.555916
 94.933922 62.759056 89.371490
 23.358227 89.443588 27.071217
 75.433151 96.758820 60.118885
 85.489029 71.509293 60.871895
 79.516937 81.479790 51.119793
 31.966280 97.285667 41.725498
 74.212837 48.946579 74.702942
 59.631134 29.593927 17.608303
 12.378321 10.898481 35.182766
 82.642258 62.228424 94.571632
 86.340469 47.705593 23.361698
 72.672440 29.824486 99.519432
 91.451073 23.415705 50.153240
 30.204809 79.246246 59.521351
 63.977749 18.752666 70.847061
 98.213654 34.653122 26.579412
 37.548340 33.017349 94.460228
 64.905190 76.409073 70.517883
 86.147461 12.844406 33.683243
 60.760921 87.493729 34.490086
 63.973923 74.521828 84.099236
 20.482910 89.368134 89.337448
 69.977692 21.667200 73.746521
  8.900973 20.199371 86.525734
 70.103279  0.894544 50.470787
 96.527466 51.152294 88.093689
 47.805767 69.775558 88.661667
 34.435398 31.923203 56.486481
 63.977215 83.187027 98.859222
 70.991287 86.929962 91.627708
 15.235050 66.745255 69.643425
 12.928931 63.311176 28.744606
 10.010837 52.655987 98.675629
 61.633507 29.049440 42.207092
 12.870838 98.769897 74.363098
 48.850765 79.638908 71.254395
  1.706510 66.861504 86.968201
 58.674728 80.644257 90.187950
 18.179972 98.557411 36.177891
 61.152424 60.722897 64.348419
 94.234177 50.129593 76.198929
  7.554944  1.031414 19.576782
 46.864922 17.953362 59.810749
 26.742189 95.043648 13.849541
 51.060585 99.393188 71.409500
 26.503204 74.306236 15.802011
 90.959152 46.344738 98.915459
 79.325562 55.047619 49.357964
 97.802460 13.797869 34.250729
 68.355980  9.351648 92.972504
 16.471640 23.094320 22.765379
 19.758762 34.762650 87.186432
 66.406593 80.954994 39.829628
 28.440287 29.967606 47.367519
 66.479469 16.818499 49.739014
 56.289410 49.055466 99.476120
 41.127048 17.409569 36.061909
 82.679886 43.759460 44.267250
 57.721439 21.718475  5.426197
 87.728111 68.219177 68.182335
 85.170166 39.313335 90.548889
 46.015945 68.810310 15.522724
 75.529640  4.365061 38.940060
 15.666546 68.860596 44.653721
 16.275112 33.293255 60.598831
 97.296585 34.803989 89.674789
 53.163082 45.563023 46.254295
 30.229004 85.656441 46.892666
 74.886642 40.484173 57.259384
 23.530193 74.802773 13.073932
 38.726948 62.263599 64.173988
 19.660841 86.048790 46.999779
 93.189476 39.539925 16.504763
 33.633274 19.516405 55.537212
 51.322628 49.895195 67.147995
 62.442947 55.314491 53.499996
 65.295990 12.735196 25.471334
  2.651431 18.170395 12.121984
 61.944103 25.891541 89.133698
 57.161106 75.818024 99.826942
 72.573990 59.353130 58.272949
 72.187294 87.233833 50.262630
 35.411491 98.293991 74.271400
