 ITEM: STEP
        65
 ITEM: DT
 0.01
 ITEM: TIME
 0.65
 ITEM: N ATOMS
       100
 ITEM: BOX CONDITION
 REFLECTIVE
 ITEM: BOX BOUNDS (CUBE)
0.000 100.000
 ITEM: X Y Z
 15.751456 23.666012 65.081917
 52.952686 91.954819 99.418961
  6.760875 88.979866 60.925522
  6.566383 54.939644 82.703957
  5.390783 75.865707 98.505867
  8.326784 84.754211 44.014702
  0.375332 13.669697 98.532127
 49.791809 65.323494 99.317955
 96.305817 99.816071 99.916161
 22.574867 99.502640 13.266150
 95.102158 29.293964 98.119942
 19.101683 80.891937 99.925507
  8.536824 76.939377 88.944450
 88.079422 83.268089 99.104301
  1.167310  4.632593 35.519180
 62.126007 49.556889 75.548019
 73.516838 34.303352 75.739731
 61.609581 88.377205 92.580437
 69.893303 91.187370 27.260099
 81.728905 99.713097 99.872353
 94.335594 89.729836 75.071365
 80.359222 68.736519 56.099594
 55.815720 74.254074 79.303772
 58.938759 59.863056 99.520592
 40.208565 47.027264 27.316540
 26.216518 14.632481 68.879745
 69.964333 91.539917 99.903130
 92.820923  8.940598 65.421539
 89.697159  5.647325 99.874870
 89.957581 21.738798 54.784321
 56.813717 40.191586 99.794922
 94.406616 21.280838 83.512878
 89.130211  6.276949 45.494770
 35.008686 62.346272 95.027504
 21.367294 99.254356 97.954391
 92.458847  7.241720 61.455383
 43.128929 93.080429 62.893867
 50.060242 78.702888 99.767822
 12.360864 79.200760 98.987953
 54.648331  0.398441 89.990982
 29.729887 11.976587 92.071556
 99.799927  5.505590 96.598663
 55.813797 74.172157 99.078087
 62.450058 55.716652 88.741989
 52.662098 20.740837 74.729034
 23.575603 97.284111 99.706573
 90.821930 92.801216 99.523743
 14.224567 96.437958 88.655418
 54.407711 26.490753 74.687515
 22.269875 96.895218 99.271530
 33.719727 47.357166 73.692825
 17.772787 70.220314 99.112831
 43.617413 68.856102 99.593758
 14.809646 78.359535 99.974297
 90.477715 98.887093 99.967430
 21.409668 78.577606 54.760841
 88.988037 29.583496 99.618614
 79.032135 60.621510 86.022270
  9.574117 10.217303 27.681442
 16.582172  5.190822 60.733200
 14.916165 68.783722 37.853817
 66.922585 86.062561 79.643608
  2.101235 28.512638 55.564724
 56.812904 46.223717 99.506859
 87.168816 82.541138 90.167770
 86.495667 54.273438 67.134644
 74.219864 53.515648 97.843025
  4.881134  5.206898 62.753696
 41.285797 49.815365 99.907730
 43.761646 72.035995 45.680962
 74.038597 58.890255 53.373402
 20.074169  0.097032 87.426651
 13.058268  8.578687 99.666290
 56.024319 15.908815 56.688236
 38.366844 42.131859 62.311611
 37.986008 20.248829 11.272734
 67.754707 41.905540 76.410347
 92.367928  5.596989 99.796982
  6.271542 33.776894 15.604526
 67.164650 41.959782 62.734276
 14.329037 29.716759 69.406967
 18.922430 11.215115 91.825882
 79.916992 43.928814 99.885704
 17.431328  4.270578 87.620972
 27.292311 75.967804 75.768776
 98.424652 30.981403 71.631607
 23.182638 54.814995 37.938877
 13.721197 29.020750 80.783844
 43.611038 93.959213 84.650482
 66.146690 80.045654 54.023724
 15.787757 13.514153 98.084595
 36.624012  6.307235 99.181038
 25.764164 92.276405 80.587959
 35.605251 11.618272 52.461208
  6.788144 22.375498 14.018970
 84.873260  2.507182 99.477592
 72.764862 80.901634 99.306969
 62.306038 96.436218 93.769295
 42.090336 49.875305 67.785431
  1.654083 99.272575 75.908684
