 ITEM: STEP
        98
 ITEM: DT
 0.01
 ITEM: TIME
 0.98
 ITEM: N ATOMS
       100
 ITEM: BOX CONDITION
 REFLECTIVE
 ITEM: BOX BOUNDS (CUBE)
0.000 100.000
 ITEM: X Y Z
  6.998032 37.933563 93.470032
 76.178215 85.129837 99.985603
 25.980383 80.691666 78.658714
 13.475053 22.351646 83.330864
  0.698164 98.774834 99.999763
 22.966648 56.485943 57.790802
 14.456915 15.809740 98.553467
 60.630852 53.436165 98.891502
 97.707169 99.372650 99.194618
  9.785454 94.473785 18.912910
 96.554108 21.646303 98.294388
 18.584957 88.858185 99.886971
 89.949127 53.325897 27.262436
 97.211121 86.425285 99.106232
 13.106215 21.936726 37.270115
 51.614735 58.131168 80.943451
 84.771965 59.016972 92.719856
 31.097572 93.635590 94.833527
 97.433243 92.411728 27.392719
 51.652790 97.235153 99.158035
 99.452988 62.514748 85.041206
 52.187164 59.789116 59.596050
 72.561134 54.271339 99.108711
 48.214809 67.528214 99.874107
 26.571442 59.267693 34.132961
 53.315029 32.558502 92.539330
 53.637993 94.418137 99.887894
 78.189560 18.277380 94.952904
 94.130333 29.923716 99.769592
 88.908958 20.561396 58.035931
 75.496567 12.770226 99.300995
 84.228432 49.389450 92.405899
 80.243988 13.646756 58.775764
 33.225525 82.939034 95.425804
  9.201900 82.167938 99.705612
 77.437744 21.344744 80.954971
 30.749020 97.003006 82.836830
 79.112190 89.153397 98.779266
 35.420521 57.131832 99.603935
 43.885162 14.534950 99.322906
 56.853699 34.568218 95.965431
 79.349098  8.743366 99.543007
 11.593269 82.820107 99.313232
 72.732330 45.845505 88.798386
 65.459572 12.889376 87.537582
  4.789336 83.571304 99.445496
 64.009933 78.569916 99.560890
 13.515069 82.713974 99.577202
 83.531166  0.638065 98.919754
 40.934464 94.837860  2.216520
 14.120689 60.211536 95.799744
 39.288677 50.174549 99.076256
 39.943081 61.285835 99.758408
 26.406647 86.432777 99.674171
 87.193352 88.302567 99.517860
 49.206612 64.549232 67.808411
 91.465858  7.721770 99.502602
 60.261646 67.988106 92.919510
 10.991834 16.666960 33.371948
  4.680177  3.770104 61.380878
  6.612759 43.385918 54.707932
 78.059631 76.702759 85.425003
 22.185204  3.640325 83.483246
 32.837738 46.138824 99.901741
 92.675781 98.154900 99.719002
 78.556854 82.692482 90.223465
 78.337059 84.524399 99.980743
  3.256846 25.077927 90.830589
 56.400558 60.384293 99.113708
 27.861992 65.773720 49.789368
 93.945572 79.197556 57.590298
 16.147684 12.208149 99.538895
 20.938400 19.276917 99.388710
 66.484108 14.855095 71.170547
  7.253441 40.989075 74.981163
 24.129179 19.216949 15.377749
 36.497963 23.429996 82.187462
 72.378815  0.522777 99.870171
 21.634089  9.178953 15.661961
 61.291359 74.485703 79.440971
 13.389908  2.232740 86.787117
 20.781185 42.465683 99.536842
 63.918011 50.335606 99.822556
  7.668754 24.724586 99.173615
 25.230377 49.023125 96.043564
 85.048660 24.309246 81.722801
 22.938610 40.780956 55.397240
  3.836038  5.679970 92.446083
 32.753597 97.616135 95.889877
 47.159203 91.514153 80.366875
  3.266090  9.297707 98.955460
 26.303707 24.297091 99.903732
  0.010901 81.771591 99.607079
 14.758568 28.717493 71.411514
  9.692651 50.843891 15.350896
 99.026802 13.910238 99.635803
 83.720749 84.470978 99.133110
 82.770279 59.832870 83.999504
 20.958431 23.644793 80.088676
 27.678854 99.267365 77.058266
