 ITEM: STEP
        48
 ITEM: DT
 0.01
 ITEM: TIME
 0.48
 ITEM: N ATOMS
       100
 ITEM: BOX CONDITION
 REFLECTIVE
 ITEM: BOX BOUNDS (CUBE)
0.000 100.000
 ITEM: X Y Z
 20.260792 16.316059 50.457630
 40.988018 95.470718 99.985603
 23.627584 73.356110 51.790188
 16.890772 71.727417 82.381004
  8.526663 64.064590 90.040627
 24.447647 99.316635 36.917923
  6.878797 28.856041 99.503601
 44.207870 71.446976 89.171379
 95.584427 99.954620 93.691559
 29.163353 97.906738 10.357213
 94.354179 33.233635 98.029800
 19.367891 76.788368 99.886971
  6.767133 72.040489 78.508942
 83.375214 81.641655 99.700790
  4.983037  4.281652 34.617184
 67.540947 45.139835 72.768555
 67.718742 21.572119 66.992393
 77.327888 79.111069 91.419754
 53.061481 90.556641 27.191780
 97.223480 99.010788 89.206787
 91.135773 96.250275 69.935387
 94.872101 73.345787 54.298389
 47.189327 84.548210 65.711632
 64.463387 55.914543 92.862198
 47.233749 40.721588 23.805050
 12.256680  5.397878 56.691479
 78.374062 84.305786 99.694229
 99.641708 22.961979 50.208412
 83.539291 14.392246 99.519432
 90.497780 22.345339 53.109249
 47.189220 54.317764 86.643829
 83.400429  6.800635 78.931625
 93.707962 16.540672 38.653046
 35.927284 51.737938 94.822319
 37.115044 91.943054 88.030548
 99.803009  0.023475 51.410141
 49.506458 91.059708 52.620159
 55.092850 77.190590 94.396858
  0.481200 90.569458 95.497345
 60.192993  8.091400 84.115326
 15.757013  0.338476 90.065620
 89.058586  3.837765 79.914093
 70.539993 65.845825 99.724228
 57.153187 60.801788 88.712936
 46.069462 24.785522 68.130692
 38.190292 95.654907 98.859032
 95.365829 99.867508 99.828865
 14.590061 85.698044 81.778740
 39.404762 39.808788 58.069870
 17.835798 80.893776 99.682098
 43.816200 40.735218 62.304405
  6.688891 80.546783 92.472687
 45.510239 72.755997 90.688751
  8.835747 74.200600 97.513702
 78.974518 92.288620 99.452721
  7.090011 85.804344 48.039349
 78.919838 40.846684 90.714005
 88.701767 56.826561 82.469147
  8.843778  6.894751 24.749969
 27.535507  9.807056 60.399548
 19.193666 81.867439 29.171406
 61.185287 90.884277 76.665314
  8.245055 45.076271 41.182453
 69.163651 46.267490 98.915459
 84.331894 72.596672 75.406776
 90.585358 39.633324 55.240452
 72.098885 37.541443 96.081314
  9.073427  5.029699 48.289845
 33.499405 44.370766 98.929169
 51.952377 75.262016 43.564522
 57.545593 48.428871 51.201061
 36.859062  6.145224 73.794952
 28.695072 23.219263 99.476120
 50.635944 16.451641 49.227650
 54.394939 42.720566 55.784927
 45.124355 20.780403  9.158029
 83.856667 51.423229 73.434258
 99.507553 17.792263 99.464081
 20.647167 46.448555 15.574938
 70.190285 25.203993 54.127857
 14.812817 43.875168 60.453663
 17.964890  4.883652 80.530983
 88.158890 40.628345 98.427002
 30.355579 19.206135 72.658554
 28.354519 89.848396 65.324188
 89.910904 34.418575 66.433113
 23.308350 62.044651 28.945175
 22.765839 41.044765 74.776024
 34.948200 98.809639 71.032143
 75.928123 65.394646 40.453049
 22.242512 15.685152 85.140335
 41.940533 22.073099 94.604889
 39.030968 78.907219 70.790184
 46.344452  2.809570 42.698906
  5.291887  7.709962 13.332826
 76.579742 10.965359 97.999893
 67.120979 79.062881 99.826942
 66.019958 83.023193 80.930191
 52.976486 63.388004 61.447399
 11.752613 99.759262 75.316475
