 ITEM: STEP
        34
 ITEM: DT
 0.01
 ITEM: TIME
 0.34
 ITEM: N ATOMS
       100
 ITEM: BOX CONDITION
 REFLECTIVE
 ITEM: BOX BOUNDS (CUBE)
0.000 100.000
 ITEM: X Y Z
 23.974361 10.263171 38.414097
 31.136463 98.369431 98.823479
 37.517818 60.489502 44.266972
 25.393209 85.552673 82.115044
 11.109152 54.345970 83.069252
 37.723640 88.690781 31.073515
 12.852791 41.362442 85.902969
 39.609215 76.489563 80.815086
 94.990341 99.765778 81.242355
 34.589165 95.773285  7.961617
 93.738197 36.478085 97.955612
 19.587156 73.408958 98.612846
 19.370386 68.006111 69.914993
 82.717934 83.137695 98.565475
 10.048026 11.622795 33.874363
 72.000328 41.502262 70.479584
 62.943855 11.087580 59.788704
 90.272377 71.480133 90.463898
 39.199963 90.037216 27.135517
 90.016281 97.959869 75.632431
 88.500626 84.704483 65.705757
 93.176117 77.141655 52.815044
 40.085239 93.025734 54.518101
 69.013130 52.662827 84.387878
 53.019196 35.528679 20.913235
  0.760346  2.207090 46.654079
 82.082932 75.512726 98.779762
 93.434464 34.508999 37.679955
 78.468094 21.593956 99.769691
 90.942650 22.844843 51.729778
 39.263165 65.951080 73.986664
 74.336510  5.124238 75.158829
 97.477875 24.993149 33.018684
 36.683777 43.001663 94.653343
 50.083778 84.693863 79.857971
 93.430420  6.006577 43.137589
 54.758541 89.395584 44.159458
 59.237350 75.945168 89.591301
  9.302053 99.931915 92.622726
 64.759186 14.426779 79.276550
  4.249954  9.245850 88.413673
 80.212776  2.464263 66.173859
 82.667480 58.988842 98.431946
 52.791058 64.989548 88.689011
 40.640232 28.116440 62.696747
 50.224224 89.836807 99.445847
 83.991043 93.829987 96.509666
 14.891056 76.853409 76.115593
 27.049381 50.776569 44.384750
 14.184161 67.716118 99.682098
 52.130943 35.281849 52.925659
  2.438983 89.050903 84.021545
 47.069149 75.968010 81.619385
  3.916027 70.775688 92.592468
 69.501297 86.854584 98.423302
  4.702646 91.755775 42.504002
 70.628380 50.122250 78.410065
 96.664993 53.701309 79.543045
  8.242322  4.158527 22.335815
 36.555901 13.608665 60.124775
 22.716311 92.642265 22.021202
 56.460426 94.855103 74.212601
 16.765530 58.716904 29.338236
 79.334885 46.303539 99.901741
 81.995605 64.407112 63.250664
 93.953339 27.576769 45.445248
 70.352196 24.386198 94.630493
 12.525909 13.459839 36.378437
 27.087101 39.886978 99.113708
 58.697685 77.918739 41.821571
 43.963120 39.813614 49.412075
 50.681915 11.126085 62.568848
 41.572430 35.276169 98.808716
 46.198460 16.898674 43.083637
 67.594559 43.205383 50.410011
 51.002995 21.218170  7.416507
 97.117104 59.261326 70.983360
 92.816772 27.835430 95.875305
 32.485916 56.884041 15.550571
 72.681984 11.405097 47.040218
 15.211224 55.535034 53.080357
 17.176327 18.141460 71.229301
 94.946335 37.910313 94.342636
 40.999081 31.506016 60.336571
 29.229279 98.720528 56.722805
 82.899582 37.249187 62.152023
 23.411877 67.998451 21.538597
 30.214367 50.946888 69.828407
 27.814100 92.854576 59.817039
 83.983421 53.329109 29.277193
 27.558201 17.473070 71.325546
 46.318844 35.056755 81.791672
 49.956558 67.897301 62.721432
 55.188499  4.444654 34.659363
  4.059676  4.367538 12.767766
 69.749786 17.930912 93.862335
 62.473057 77.548615 99.826942
 69.078506 71.977173 70.356812
 61.941551 74.516060 56.227840
 22.793427 99.759262 74.828773
