 ITEM: STEP
        36
 ITEM: DT
 0.01
 ITEM: TIME
 0.36
 ITEM: N ATOMS
       100
 ITEM: BOX CONDITION
 REFLECTIVE
 ITEM: BOX BOUNDS (CUBE)
0.000 100.000
 ITEM: X Y Z
 23.443851 11.127870 40.134602
 32.543819 97.955261 99.985329
 35.533497 62.327583 45.341717
 24.178576 83.577637 82.153038
 10.740225 55.734344 84.065163
 35.827072 90.404007 31.908430
 11.999363 39.575813 87.845917
 40.266167 75.769196 82.008842
 95.075211 99.792755 83.020813
 33.814049 96.078064  8.303845
 93.826195 36.014595 97.966202
 19.555830 73.891731 98.987892
 17.569921 68.582451 71.142700
 82.351906 82.519592 99.580215
  9.324456 10.574060 33.980480
 71.363274 42.021915 70.806580
 63.625977 12.585371 60.817802
 88.423164 72.570267 90.600449
 41.180180 90.111420 27.143555
 91.839172 98.110001 77.571625
 88.877075 86.353882 66.309990
 94.883514 76.599388 53.026951
 41.100109 91.814659 56.117176
 68.363167 53.127357 85.598495
 52.192703 36.270523 21.326351
  2.402679  1.120666 48.087994
 82.013016 77.173264 99.305779
 94.321213 32.859425 39.469734
 79.192551 20.565140 99.519432
 90.879097 22.773485 51.926846
 40.395458 64.289185 75.794830
 75.631355  3.420685 75.697800
 96.939316 23.785652 33.823593
 36.575706 44.249702 94.677483
 48.231102 85.729462 81.025482
 94.340790  5.151848 44.319382
 54.008244 89.633316 45.368130
 58.645279 76.123085 90.277809
  7.904446 98.594421 93.033386
 64.106873 13.521725 79.967804
  5.893819  7.876660 88.649666
 81.476463  2.660477 68.136749
 80.934982 59.968410 99.724228
 53.414219 64.391296 88.692429
 41.415836 27.640594 63.473030
 48.505100 90.668030 98.859222
 85.616013 94.692490 97.119911
 14.848057 78.116928 76.924614
 28.814438 49.209743 46.339767
 14.705827 69.598640 99.682098
 50.943123 36.060902 54.265480
  1.135001 87.836029 85.228851
 46.846447 75.509148 82.915009
  4.618844 71.264961 93.295502
 70.854614 87.630875 99.452721
  3.017981 90.905571 43.294765
 71.812874 48.797169 80.167770
 95.527390 54.147774 79.961060
  8.328244  4.549416 22.680695
 35.267273 13.065578 60.164028
 22.213076 91.103004 23.042660
 57.135406 94.287842 74.562988
 15.548320 56.768242 31.030264
 77.881851 46.298389 98.915459
 82.329361 65.577049 64.987251
 93.472198 29.299131 46.844563
 70.601723 26.265520 94.837753
 12.032698 12.255533 38.080067
 28.003143 40.527519 98.929169
 57.734070 77.539207 42.070564
 45.903473 41.044365 49.667645
 48.707222 10.414534 64.172577
 39.732807 33.553757 99.476120
 46.832386 16.834812 43.961353
 65.708893 43.136124 51.177856
 50.163189 21.155632  7.665296
 95.222755 58.141598 71.333488
 93.772598 26.400692 96.541107
 30.794666 55.393257 15.554052
 72.326027 13.376367 48.052738
 15.154308 53.869339 54.133686
 17.288979 16.247486 72.558113
 93.976700 38.298603 94.926117
 39.478580 29.748890 62.096855
 29.104313 99.646461 57.951572
 83.901199 36.844814 62.763603
 23.397087 67.147911 22.596680
 29.150291 49.532299 70.535210
 28.833258 93.705299 61.419197
 82.832664 55.052757 30.873747
 26.798817 17.217653 73.299088
 45.693371 33.201950 83.622131
 48.395760 69.470146 63.874111
 53.925064  3.408336 35.807869
  4.235706  2.642181 12.848489
 70.725494 16.935833 94.453415
 63.137051 77.764938 99.826942
 68.641571 73.555176 71.867294
 60.660828 72.926338 56.973492
 21.216167 99.759262 74.898445
