 ITEM: STEP
        20
 ITEM: DT
 0.01
 ITEM: TIME
 0.20
 ITEM: N ATOMS
       100
 ITEM: BOX CONDITION
 REFLECTIVE
 ITEM: BOX BOUNDS (CUBE)
0.000 100.000
 ITEM: X Y Z
 27.687931  4.210282 26.370565
 21.284969 98.731384 99.985329
 51.408070 47.622932 36.743755
 33.895641 99.377930 81.849083
 13.691641 44.627350 76.097878
 50.999619 76.698196 25.229109
 18.826786 53.868843 72.302338
 35.010551 81.532135 72.458794
 94.396255 99.576935 68.793152
 40.014977 93.639832  5.566029
 93.122215 39.722485 97.881485
 19.806440 70.029549 95.987526
 31.973639 63.971729 61.321045
 85.280128 87.464417 99.580215
 15.112984 18.963907 33.131542
 76.459709 37.864689 68.190613
 58.169006  0.603036 52.585014
 96.783134 63.849197 89.508041
 25.338444 89.517792 27.079254
 77.256042 96.908951 62.058079
 85.865479 73.158691 61.476128
 81.224335 80.937523 51.331699
 32.981152 98.496742 43.324574
 73.562874 49.411110 75.913559
 58.804642 30.335772 18.021420
 10.735987  9.812057 36.616680
 82.572342 63.888962 95.097649
 87.227219 46.056019 25.151482
 73.396896 28.795670 99.769691
 91.387520 23.344347 50.350307
 31.337107 77.584351 61.329510
 65.272591 17.049114 71.386032
 98.752213 33.445625 27.384321
 37.440269 34.265388 94.484367
 63.052513 77.444672 71.685394
 87.057831 11.989677 34.865036
 60.010624 87.731461 35.698757
 63.381851 74.699745 84.785744
 19.085304 90.705627 89.748108
 69.325378 20.762148 74.437775
  7.257108 18.830181 86.761726
 71.366966  1.090759 52.433670
 94.794968 52.131863 89.385971
 48.428928 69.177307 88.665085
 35.211002 31.447357 57.262764
 62.258091 84.018250 99.445847
 72.616257 87.792465 92.237953
 15.192051 68.008774 70.452446
 14.693986 61.744350 30.699627
 10.532502 54.538502 99.496765
 60.445686 29.828489 43.546913
 11.566856 97.555023 75.570404
 48.628063 79.180046 72.550018
  1.003693 67.350777 87.671234
 60.028053 81.420547 91.217369
 16.495306 97.707207 36.968655
 62.336918 59.397816 66.106125
 95.371780 50.576057 76.616943
  7.640866  1.422303 19.921661
 45.576294 17.410275 59.850002
 26.238955 96.582909 14.870998
 51.735565 98.825928 71.759888
 25.285992 72.357567 17.494040
 89.506119 46.339588 99.901741
 79.659317 56.217556 51.094551
 97.321320 15.520231 35.650043
 68.605507 11.230967 93.179749
 15.978422 21.890009 24.467012
 20.674805 35.403191 89.143555
 65.442986 80.575462 40.078621
 30.380644 31.198357 47.623089
 64.504768 16.106947 51.342743
 54.449787 47.333054 99.476120
 41.760975 17.345707 36.939625
 80.794220 43.690201 45.035095
 56.881634 21.655937  5.674985
 89.622459 67.099442 68.532463
 86.125992 37.878597 91.214691
 44.324692 67.319527 15.526205
 75.173683  2.393791 39.952579
 15.609631 67.194901 45.707050
 16.387764 31.399281 61.927635
 98.266220 35.192280 90.258270
 51.642582 43.805897 48.014580
 30.104038 87.289452 48.121433
 75.888260 40.079800 57.870964
 23.515404 73.952232 14.132016
 37.662876 60.849010 64.880791
 20.679998 86.899513 48.601936
 92.038719 41.263573 18.101316
 32.873890 19.260988 57.510754
 50.697155 48.040390 68.978455
 60.882149 56.887344 54.652676
 64.032547 11.698878 26.619837
  2.827462 16.445038 12.202706
 62.919819 24.896461 89.724777
 57.825100 76.034348 99.133110
 72.137054 60.931141 59.783432
 70.906578 85.644112 51.008282
 33.834236 99.267365 74.341072
