 ITEM: STEP
        38
 ITEM: DT
 0.01
 ITEM: TIME
 0.38
 ITEM: N ATOMS
       100
 ITEM: BOX CONDITION
 REFLECTIVE
 ITEM: BOX BOUNDS (CUBE)
0.000 100.000
 ITEM: X Y Z
 22.913342 11.992568 41.855106
 33.951176 97.541092 99.985329
 33.549175 64.165665 46.416462
 22.963942 81.602600 82.191032
 10.371298 57.122719 85.061073
 33.930504 92.117233 32.743347
 11.145935 37.789185 89.788864
 40.923119 75.048828 83.202599
 95.160080 99.819733 84.799271
 33.038933 96.382843  8.646073
 93.914192 35.551102 97.976791
 19.524504 74.374504 99.362938
 15.769457 69.158791 72.370407
 81.985878 81.901489 99.580215
  8.600886  9.525326 34.086597
 70.726219 42.541569 71.133575
 64.308098 14.083162 61.846901
 86.573952 73.660400 90.737000
 43.160397 90.185623 27.151592
 93.662064 98.260132 79.510818
 89.253525 88.003281 66.914223
 96.590912 76.057121 53.238857
 42.114979 90.603584 57.716251
 67.713203 53.591888 86.809113
 51.366211 37.012367 21.739468
  4.045012  0.034242 49.521908
 81.943100 78.833801 99.831795
 95.207962 31.209850 41.259514
 79.917007 19.536324 99.769691
 90.815544 22.702127 52.123913
 41.527752 62.627281 77.602997
 76.926201  1.717131 76.236771
 96.400757 22.578156 34.628502
 36.467636 45.497742 94.701622
 46.378426 86.765060 82.192993
 95.251160  4.297119 45.501175
 53.257946 89.871048 46.576801
 58.053207 76.301003 90.964317
  6.506838 97.256927 93.444046
 63.454559 12.616671 80.659058
  7.537685  6.507471 88.885658
 82.740150  2.856692 70.099640
 79.202484 60.947979 98.983490
 54.037380 63.793045 88.695847
 42.191441 27.164749 64.249313
 46.785976 91.499252 99.445847
 87.240982 95.554993 97.730156
 14.805058 79.380447 77.733635
 30.579494 47.642918 48.294785
 15.227492 71.481163 99.496765
 49.755302 36.839954 55.605301
  0.168981 86.621155 86.436157
 46.623745 75.050285 84.210632
  5.321661 71.754234 93.998535
 72.207932 88.407166 99.517860
  1.333316 90.055367 44.085529
 72.997368 47.472088 81.925476
 94.389786 54.594238 80.379074
  8.414166  4.940305 23.025574
 33.978645 12.522491 60.203281
 21.709841 89.563744 24.064117
 57.810387 93.720581 74.913376
 14.331109 54.819580 32.722294
 76.428818 46.293240 99.901741
 82.663116 66.746986 66.723839
 92.991058 31.021494 48.243877
 70.851250 28.144842 95.045013
 11.539486 11.051228 39.781696
 28.919186 41.168060 99.113708
 56.770454 77.159676 42.319557
 47.843826 42.275116 49.923214
 46.732529  9.702982 65.776306
 37.893185 31.831343 99.476120
 47.466312 16.770950 44.839069
 63.823231 43.066864 51.945702
 49.323383 21.093094  7.914085
 93.328407 57.021870 71.683617
 94.728424 24.965954 97.206909
 29.103416 53.902473 15.557533
 71.970070 15.347636 49.065258
 15.097393 52.203644 55.187016
 17.401630 14.353514 73.886925
 93.007065 38.686893 95.509598
 37.958080 27.991764 63.857132
 28.979347 98.013451 59.180340
 84.902817 36.440441 63.375183
 23.382298 66.297371 23.654762
 28.086216 48.117710 71.242012
 29.852415 94.556023 63.021355
 81.681908 56.776405 32.470299
 26.039433 16.962236 75.272629
 45.067898 31.347143 85.452591
 46.834961 71.042992 65.026787
 52.661629  2.372018 36.956375
  4.411736  0.916824 12.929212
 71.701202 15.940754 95.044495
 63.801044 77.981262 99.133110
 68.204636 75.133179 73.377777
 59.380104 71.336617 57.719143
 19.638908 99.267365 74.968117
