 ITEM: STEP
        17
 ITEM: DT
 0.01
 ITEM: TIME
 0.17
 ITEM: N ATOMS
       100
 ITEM: BOX CONDITION
 REFLECTIVE
 ITEM: BOX BOUNDS (CUBE)
0.000 100.000
 ITEM: X Y Z
 28.483696  2.913235 23.789808
 19.173935 98.110130 99.419075
 54.384552 44.865810 35.131638
 35.717587 97.659515 81.792091
 14.245031 42.544788 74.604012
 53.844471 74.128357 23.976736
 20.106928 56.548786 69.387917
 34.025124 82.612686 70.668159
 94.268951 99.536469 66.125465
 41.177650 93.182663  5.052688
 92.990219 40.417713 97.865601
 19.853430 69.305389 95.424957
 34.674339 63.107208 59.479485
 85.829170 88.391571 99.492630
 16.198330 20.537001 32.972366
 77.415291 37.085209 67.700119
 57.145824  1.643652 51.041367
 94.009315 62.213985 89.303215
 22.368118 89.406487 27.067198
 74.521706 96.683754 59.149288
 85.300804 70.684593 60.569778
 78.663239 81.750923 51.013840
 31.458845 96.680130 40.925961
 74.537819 48.714314 74.097633
 60.044380 29.223005 17.401745
 13.199488 11.441693 34.465809
 82.677216 61.398155 94.308624
 85.897095 48.530380 22.466806
 72.310211 30.338894 99.874870
 91.482849 23.451384 50.054707
 29.638660 80.077194 58.617271
 63.330330 19.604443 70.577576
 97.944374 35.256870 26.176958
 37.602375 32.393330 94.448158
 65.831528 75.891273 69.934128
 85.692276 13.271770 33.092346
 61.136070 87.374863 33.885750
 64.269958 74.432869 83.755981
 21.181713 88.699387 89.132118
 70.303848 22.119726 73.400894
  9.722906 20.883966 86.407738
 69.471436  0.796437 49.489346
 97.393715 50.662510 87.447548
 47.494186 70.074684 88.659958
 34.047596 32.161125 56.098339
 64.836777 82.771416 99.706688
 70.178802 86.498711 91.322586
 15.256550 66.113495 69.238914
 12.046404 64.094589 27.767096
  9.750004 51.714729 98.265060
 62.227417 28.659916 41.537182
 13.522829 99.377335 73.759445
 48.962116 79.868340 70.606583
  2.057919 66.616867 86.616684
 57.998066 80.256111 89.673241
 19.022305 98.982513 35.782509
 60.560177 61.385437 63.469570
 93.665375 49.906361 75.989922
  7.511983  0.835970 19.404343
 47.509235 18.224905 59.791122
 26.993807 94.274017 13.338812
 50.723095 99.676819 71.234306
 27.111811 75.280571 14.955997
 91.685669 46.347313 99.506859
 79.158684 54.462650 48.489670
 98.043030 12.936687 33.551071
 68.231216  8.411989 92.868881
 16.718248 23.696476 21.914562
 19.300741 34.442379 86.207870
 66.888397 81.144760 39.705132
 27.470108 29.352230 47.239735
 67.466820 17.174274 48.937149
 57.209221 49.916672 99.666298
 40.810085 17.441500 35.623051
 83.622719 43.794090 43.883327
 58.141342 21.749744  5.301802
 86.780937 68.779045 68.007271
 84.692253 40.030704 90.215988
 46.861572 69.555702 15.520984
 75.707619  5.350696 38.433800
 15.695004 69.693443 44.127056
 16.218786 34.240242 59.934429
 96.811768 34.609844 89.383049
 53.923332 46.441586 45.374153
 30.291487 84.839935 46.278282
 74.385834 40.686359 56.953594
 23.537588 75.228043 12.544889
 39.258984 62.970894 63.820587
 19.151262 85.623428 46.198700
 93.764854 38.678101 15.706486
 34.012966 19.644114 54.550442
 51.635365 50.822598 66.232765
 63.223347 54.528065 52.923656
 65.927711 13.253355 24.897083
  2.563416 19.033073 12.081622
 61.456245 26.389080 88.838158
 56.829109 75.709862 99.306969
 72.792458 58.564125 57.517708
 72.827652 88.028694 49.889805
 36.200119 97.807304 74.236565
