 ITEM: STEP
        62
 ITEM: DT
 0.01
 ITEM: TIME
 0.62
 ITEM: N ATOMS
       100
 ITEM: BOX CONDITION
 REFLECTIVE
 ITEM: BOX BOUNDS (CUBE)
0.000 100.000
 ITEM: X Y Z
 16.547222 22.368961 62.501163
 50.841274 92.575272 99.985603
  9.737353 86.222733 59.313404
  8.388334 57.902187 82.646965
  5.944174 73.783157 97.012001
 11.171642 87.324051 42.762329
  0.904809 16.349640 98.553452
 48.806404 66.404114 97.527390
 96.178513 99.856537 99.194611
 23.737541 99.959808 12.752809
 94.970161 29.989199 98.104034
 19.148661 80.167778 99.886971
  5.836126 76.074867 87.102890
 87.249268 82.981071 99.106232
  0.081954  3.059491 35.360004
 63.081577 48.777409 75.057526
 72.493645 32.056660 74.196083
 64.383400 86.742004 92.375610
 66.922989 91.076065 27.248043
 84.463242 99.938293 99.158051
 93.770920 92.203934 74.165016
 82.920319 69.549919 55.781734
 54.293415 76.070686 76.905159
 59.913692 59.166260 99.874100
 41.448303 45.914497 26.696865
 23.753017 13.002845 66.728874
 71.448402 90.263306 99.887970
 94.151047 11.414959 62.736870
 88.610489  7.190546 99.769691
 90.052910 21.845835 54.488720
 55.115276 42.684441 99.300995
 92.464348 18.725510 82.704422
 89.938049  8.088196 44.287407
 35.170792 60.474213 94.991295
 24.146309 99.192245 96.203125
 93.824402  5.959627 59.682693
 44.254375 92.723831 61.080860
 50.948349 78.436012 99.202415
 10.264453 81.207001 98.371964
 55.626801  1.756022 88.954102
 27.264086  9.922802 91.717567
 97.904396  5.211268 93.654327
 58.412533 72.702805 98.983490
 61.515316 56.614029 88.736862
 51.498692 21.454605 73.564621
 26.154663 98.530167 99.445885
 93.259384 94.094971 99.560890
 14.289066 94.542679 87.441887
 51.760132 28.840998 71.754990
 21.487391 94.071434 99.496765
 35.501457 46.188587 71.683105
 15.816797 72.042648 99.076256
 43.951443 69.544304 99.758408
 13.755439 77.625580 99.674179
 88.447739 97.722656 99.517860
 18.882669 79.852913 53.574696
 87.211296 31.571117 99.502533
 80.738541 59.951813 85.395248
  9.445233  9.630971 27.164124
 18.515114  6.005451 60.674320
 15.671021 71.092613 36.321625
 65.910126 86.913452 79.118027
  0.275420 31.435637 53.026676
 58.992443 46.231441 99.901741
 86.668182 80.786232 87.562889
 87.217377 51.689888 65.035660
 73.845573 50.696671 97.532135
  5.620950  3.400439 60.201252
 39.911728 48.854553 99.113708
 45.207069 72.605293 45.307472
 71.128067 57.044128 52.990047
 23.036209  1.164360 85.021057
 15.817712 11.162342 99.476120
 55.073429 16.004608 55.371662
 41.195332 42.235748 61.159843
 39.245716 20.342636 10.899550
 70.596230 43.585133 75.885155
 93.801666  7.749096 99.870117
  8.808418 36.013069 15.599304
 67.698586 39.002880 61.215496
 14.414410 32.215302 67.826973
 18.753452  8.374156 89.832664
 81.371445 43.346378 99.822556
 19.712078  6.906264 84.980545
 27.479759 78.417320 73.925613
 96.922226 31.587963 70.714226
 23.204823 56.090816 36.351753
 15.317310 31.142639 79.723640
 42.082302 95.235298 82.247246
 67.872826 77.460182 51.628899
 16.926825 13.897244 98.955116
 37.562222  9.089445 99.903732
 28.105368 89.917137 78.858940
 37.500404 10.063795 50.738449
  6.524098 19.787462 13.897885
 83.409698  3.999801 99.635788
 71.768883 80.577148 99.133110
 62.961430 94.069214 91.503571
 44.011421 52.259899 66.666954
  0.711804 99.267365 75.804176
