 ITEM: STEP
        69
 ITEM: DT
 0.01
 ITEM: TIME
 0.69
 ITEM: N ATOMS
       100
 ITEM: BOX CONDITION
 REFLECTIVE
 ITEM: BOX BOUNDS (CUBE)
0.000 100.000
 ITEM: X Y Z
 14.690433 25.395411 68.522926
 55.767902 91.127548 99.418961
  2.792237 92.656044 63.075012
  4.137115 50.989586 82.779945
  4.652929 78.642441 99.502312
  4.533642 81.327759 45.684532
  2.082186 10.096439 99.524925
 51.105682 63.882664 99.488335
 96.475555 99.762115 98.305382
 21.024635 98.893082 13.950606
 95.278152 28.366985 98.141144
 19.039045 81.857483 99.925507
 12.137753 78.092056 91.399864
 89.186295 83.650780 99.702721
  2.614450  6.730062 35.731415
 60.851913 50.596195 76.202011
 74.881096 37.298943 77.797928
 57.911156 90.557472 92.853539
 73.853722 91.335777 27.276175
 78.083122 99.412834 99.872353
 95.088493 86.431038 76.279831
 76.944427 67.651985 56.523407
 57.845459 71.831924 82.501923
 57.638847 60.792118 99.520592
 38.555580 48.510952 28.142773
 29.501186 16.805330 71.747574
 67.985573 93.242065 99.679070
 91.047424  5.641449 69.001099
 91.287582  2.969370 99.508751
 89.830475 21.596083 55.178455
 59.078304 36.867779 99.794922
 96.996307 24.687943 84.590820
 88.053093  3.861954 47.104588
 34.792545 64.842354 95.075783
 17.661926 97.183159 99.710587
 90.638107  8.951178 63.818970
 41.628334 93.555893 65.311203
 48.876099 79.058723 99.545670
 15.156012 76.525757 99.809258
 53.343704  1.411667 91.373489
 33.017620 14.714968 92.543541
 97.672699  5.898020 99.475555
 52.348816 76.131294 99.629631
 63.696381 54.520149 88.748825
 54.213306 19.789146 76.281586
 20.137512 95.622345 98.598892
 87.571991 91.076210 99.866013
 14.138569 98.964996 90.273460
 57.937817 23.357094 78.597549
 23.312550 99.339394 99.907280
 31.344086 48.915272 76.372452
 20.380774 67.790535 99.679893
 43.172039 67.938499 99.593758
 16.215321 79.338142 99.322639
 93.184349 99.560326 99.003151
 24.778999 76.877197 56.342369
 91.357025 26.933334 98.623680
 76.756927 61.514439 86.858299
  9.745961 10.999080 28.371201
 14.004917  4.104650 60.811707
 13.909692 65.705200 39.896740
 68.272530 84.928040 80.344383
  4.535657 24.615307 58.948788
 53.906853 46.213417 99.310341
 87.836327 84.881012 93.640945
 85.533386 57.718170 69.933289
 74.718918 57.274284 98.257545
  3.894712  7.615509 66.156960
 43.117889 51.096447 98.135147
 41.834415 71.276932 46.178947
 77.919304 61.351757 53.884541
 16.124794  1.326066 90.634102
  9.379007  5.133811 99.666290
 57.292171 15.781092 58.443668
 34.595528 41.993340 63.847301
 36.306396 20.123753 11.770311
 63.966011 39.666084 77.110603
 90.314735  3.347837 99.442719
  2.889040 30.795326 15.611487
 66.452736 45.902317 64.759323
 14.215206 26.385368 71.513626
 19.147734 15.003059 94.483505
 77.977722 44.705395 99.885704
 14.390314  0.756335 91.141541
 27.042379 72.701782 78.226326
 99.572113 30.172657 72.854782
 23.153059 53.113899 40.055042
 11.593046 26.191565 82.197449
 45.649353 92.257767 87.854797
 63.845177 83.492950 57.216824
 14.269000 13.003365 99.941879
 35.373066  2.597620 99.181038
 22.642559 95.422096 82.893318
 33.078381 13.690907 54.758221
  7.140204 25.826212 14.180415
 86.824677  0.517023 99.931328
 74.092834 81.334282 99.653084
 61.432182 99.592224 96.790260
 39.528889 46.695847 69.276733
  4.808599 99.754051 76.048027
