 ITEM: STEP
        32
 ITEM: DT
 0.01
 ITEM: TIME
 0.32
 ITEM: N ATOMS
       100
 ITEM: BOX CONDITION
 REFLECTIVE
 ITEM: BOX BOUNDS (CUBE)
0.000 100.000
 ITEM: X Y Z
 24.504871  9.398473 36.693592
 29.729107 98.783600 99.985329
 39.502140 58.651421 43.192226
 26.607843 87.527710 82.077049
 11.478079 52.957596 82.073341
 39.620209 86.977554 30.238600
 13.706219 43.149071 83.960022
 38.952263 77.209930 79.621330
 94.905472 99.738800 79.463898
 35.364281 95.468506  7.619390
 93.650200 36.941570 97.945023
 19.618483 72.926186 98.237801
 21.170851 67.429771 68.687286
 83.083961 83.755798 99.580215
 10.771596 12.671530 33.768246
 72.637383 40.982609 70.152588
 62.261734  9.589788 58.759605
 92.121590 70.389999 90.327347
 37.219746 89.963013 27.127480
 88.193390 97.809738 73.693237
 88.124176 83.055084 65.101524
 91.468719 77.683922 52.603138
 39.070370 94.236809 52.919025
 69.663094 52.198296 83.177261
 53.845688 34.786835 20.500118
  0.881987  3.293514 45.220165
 82.152847 73.852188 98.253746
 92.547714 36.158573 35.890175
 77.743637 22.622772 99.769691
 91.006203 22.916201 51.532711
 38.130871 67.612976 72.178497
 73.041664  6.827791 74.619858
 98.016434 26.200645 32.213776
 36.791847 41.753624 94.629204
 51.936455 83.658264 78.690460
 92.520050  6.861305 41.955795
 55.508839 89.157852 42.950787
 59.829422 75.767250 88.904793
 10.699661 98.730591 92.212067
 65.411499 15.331833 78.585297
  2.606088 10.615040 88.177681
 78.949089  2.268048 64.210968
 84.399979 58.009274 97.139664
 52.167896 65.587799 88.685593
 39.864628 28.592285 61.920464
 51.943348 89.005585 99.445847
 82.366074 92.967484 95.899422
 14.934055 75.589890 75.306572
 25.284325 52.343395 42.429733
 13.662496 65.833595 99.496765
 53.318764 34.502796 51.585838
  3.742965 90.265778 82.814240
 47.291851 76.426872 80.323761
  3.213210 70.286415 91.889435
 68.147980 86.078293 97.393883
  6.387312 92.605980 41.713238
 69.443886 51.447330 76.652359
 97.802597 53.254845 79.125031
  8.156400  3.767638 21.990936
 37.844528 14.151752 60.085522
 23.219545 94.181526 20.999744
 55.785446 95.422363 73.862213
 17.982738 60.665565 27.646208
 80.787918 46.308689 99.901741
 81.661850 63.237179 61.514076
 94.434479 25.854406 44.045933
 70.102669 22.506876 94.423233
 13.019121 14.664145 34.676807
 26.171059 39.246437 99.113708
 59.661301 78.298271 41.572578
 42.022766 38.582863 49.156506
 52.656609 11.837637 60.965118
 43.412052 36.998581 99.476120
 45.564533 16.962536 42.205921
 69.480225 43.274643 49.642166
 51.842800 21.280708  7.167718
 99.011452 60.381054 70.633232
 91.860947 29.270168 95.209503
 34.177170 58.374825 15.547091
 73.037941  9.433827 46.027699
 15.268139 57.200729 52.027027
 17.063675 20.035435 69.900490
 95.915970 37.522022 93.759155
 42.519581 33.263142 58.576286
 29.354244 97.087517 55.494038
 81.897964 37.653561 61.540443
 23.426666 68.848991 20.480515
 31.278442 52.361477 69.121605
 26.794943 92.003853 58.214882
 85.134178 51.605461 27.680639
 28.317585 17.728487 69.352005
 46.944317 36.911560 79.961212
 51.517357 66.324455 61.568752
 56.451935  5.480971 33.510857
  3.883646  6.092896 12.687043
 68.774078 18.925991 93.271255
 61.809063 77.332291 99.133110
 69.515442 70.399170 68.846329
 63.222275 76.105782 55.482189
 24.370686 99.267365 74.759102
