 ITEM: STEP
        67
 ITEM: DT
 0.01
 ITEM: TIME
 0.67
 ITEM: N ATOMS
       100
 ITEM: BOX CONDITION
 REFLECTIVE
 ITEM: BOX BOUNDS (CUBE)
0.000 100.000
 ITEM: X Y Z
 15.220944 24.530712 66.802422
 54.360294 91.541183 99.390167
  4.776556 90.817955 62.000267
  5.351749 52.964615 82.741951
  5.021856 77.254074 99.501778
  6.430213 83.040985 44.849617
  1.228759 11.883068 99.524925
 50.448746 64.603081 99.488335
 96.390686 99.789093 99.916161
 21.799751 99.197861 13.608378
 95.190155 28.830475 98.130547
 19.070364 81.374710 99.699448
 10.337289 77.515717 90.172157
 88.632858 83.459435 99.702721
  1.890880  5.681328 35.625298
 61.488960 50.076542 75.875015
 74.198967 35.801147 76.768829
 59.760368 89.467339 92.716988
 71.873512 91.261574 27.268137
 79.906013 99.562965 98.188454
 94.712044 88.080437 75.675598
 78.651825 68.194252 56.311501
 56.830589 73.042999 80.902847
 58.288803 60.327587 99.268791
 39.382072 47.769108 27.729656
 27.858852 15.718904 70.313660
 68.974953 92.390991 99.903130
 91.934174  7.291023 67.211319
 90.421570  4.618514 99.874870
 89.894028 21.667440 54.981388
 57.946011 38.529682 98.396912
 95.701462 22.984390 84.051849
 88.591652  5.069452 46.299679
 34.900616 63.594311 95.051643
 19.514614 98.218758 99.121902
 91.548477  8.096449 62.637177
 42.378632 93.318161 64.102539
 49.468170 78.880806 99.767822
 13.758456 77.863266 99.398613
 53.996017  0.506613 90.682236
 31.373755 13.345778 92.307549
 98.936386  5.701805 98.561554
 54.081306 75.151726 99.629631
 63.073219 55.118401 88.745407
 53.437702 20.264992 75.505310
 21.856541 96.453323 99.706421
 89.196960 91.938713 99.866013
 14.181568 97.701477 89.464439
 56.172764 24.923923 76.642532
 22.791225 98.777824 99.907280
 32.531906 48.136219 75.032639
 19.076780 69.005424 99.679893
 43.394726 68.397301 99.110573
 15.512465 78.848831 99.974297
 91.831032 99.663383 99.967430
 23.094334 77.727402 55.551605
 90.172531 28.258415 99.618614
 77.894531 61.067974 86.440285
  9.660039 10.608191 28.026321
 15.293545  4.647736 60.772453
 14.412929 67.244461 38.875278
 67.597557 85.495300 79.993996
  3.318446 26.563972 57.256756
 55.359879 46.218567 99.506859
 87.502571 83.711075 91.904358
 86.014526 55.995804 68.533966
 74.469391 55.394966 98.050285
  4.387923  6.411203 64.455330
 42.201843 50.455906 99.907730
 42.798031 71.656464 45.929955
 75.978951 60.121006 53.628971
 18.099476  0.614520 89.030380
 11.218637  6.856249 98.618530
 56.658245 15.844954 57.565952
 36.481186 42.062599 63.079456
 37.146202 20.186291 11.521523
 65.860359 40.785812 76.760475
 91.412132  4.162246 99.796982
  4.580291 32.286110 15.608006
 66.808693 43.931049 63.746796
 14.272121 28.051064 70.460297
 19.035082 13.109087 93.154694
 78.947357 44.317104 99.530815
 15.910828  2.513454 89.381256
 27.167345 74.334793 76.997551
 99.426270 30.577030 72.243195
 23.167849 53.964447 38.996960
 12.657122 27.606157 81.490646
 44.630196 93.108490 86.252640
 64.995934 81.769302 55.620274
 15.028378 13.258759 99.941879
 35.998539  4.452428 98.988503
 24.203362 93.849251 81.740639
 34.341816 12.654590 53.609715
  6.964174 24.100855 14.099692
 85.848969  1.512103 99.931328
 73.428848 81.117958 99.653084
 61.869110 98.014221 95.279778
 40.809612 48.285576 68.531082
  3.231341 99.754051 75.978355
