 ITEM: STEP
        63
 ITEM: DT
 0.01
 ITEM: TIME
 0.63
 ITEM: N ATOMS
       100
 ITEM: BOX CONDITION
 REFLECTIVE
 ITEM: BOX BOUNDS (CUBE)
0.000 100.000
 ITEM: X Y Z
 16.281967 22.801311 63.361416
 51.545078 92.368454 99.418961
  8.745193 87.141777 59.850777
  7.781017 56.914673 82.665962
  5.759710 74.477341 97.509956
 10.223356 86.467438 43.179787
  0.478095 15.456326 99.524925
 49.134872 66.043907 98.124245
 96.220947 99.843048 98.305382
 23.349983 99.807419 12.923923
 95.014160 29.757454 98.109337
 19.133001 80.409164 99.925507
  6.736359 76.363037 87.716743
 87.525986 83.076744 99.702721
  0.443739  3.583858 35.413063
 62.763054 49.037235 75.221024
 72.834709 32.805557 74.710632
 63.458794 87.287071 92.443886
 67.913094 91.113167 27.252062
 83.551796 99.863228 99.872353
 93.959145 91.379234 74.467133
 82.066620 69.278786 55.887688
 54.800850 75.465149 77.704697
 59.588715 59.398525 99.520592
 41.035057 46.285419 26.903423
 24.574184 13.546057 67.445831
 70.953712 90.688843 99.679070
 93.707672 10.590172 63.631760
 88.972717  6.676139 99.414253
 90.021133 21.810156 54.587254
 55.681423 41.853489 99.794922
 93.111771 19.577286 82.973907
 89.668770  7.484447 44.689861
 35.116756 61.098232 95.003365
 23.219971 99.710045 96.786880
 93.369217  6.386991 60.273590
 43.879227 92.842697 61.685196
 50.652313 78.524971 99.545670
 10.963257 80.538254 98.577293
 55.300644  1.303495 89.299728
 28.086020 10.607397 91.835564
 98.536240  5.309376 94.635773
 57.546288 73.192589 99.629631
 61.826897 56.314903 88.738571
 51.886494 21.216682 73.952759
 25.294975 98.114815 98.598343
 92.446899 93.663719 99.866013
 14.267567 95.174438 87.846397
 52.642658 28.057583 72.732498
 21.748219 95.012695 99.907333
 34.907547 46.578114 72.353012
 16.468794 71.435204 99.679893
 43.840099 69.314903 99.593758
 14.106841 77.870232 99.322655
 89.124397 98.110802 99.003151
 19.725002 79.427811 53.970078
 87.803543 30.908577 98.623680
 80.169739 60.175045 85.604256
  9.488194  9.826415 27.336563
 17.870800  5.733908 60.693947
 15.419402 70.322983 36.832355
 66.247612 86.629822 79.293221
  0.884025 30.461304 53.872692
 58.265930 46.228867 99.310341
 86.835060 81.371201 88.431183
 86.976807 52.551071 65.735321
 73.970337 51.636330 97.635765
  5.374344  4.002592 61.052067
 40.369751 49.174824 98.135147
 44.725262 72.415527 45.431969
 72.098244 57.659504 53.117832
 22.048862  0.808584 85.822922
 14.897898 10.301124 99.666290
 55.390392 15.972677 55.810520
 40.252502 42.201118 61.543766
 38.825813 20.311367 11.023945
 69.649055 43.025269 76.060219
 93.323753  7.031727 99.537216
  7.962793 35.267677 15.601045
 67.520607 39.988514 61.721756
 14.385952 31.382454 68.353638
 18.809778  9.321142 90.497070
 80.886627 43.540524 99.885704
 18.951828  6.027702 85.860687
 27.417276 77.600815 74.540001
 97.423035 31.385777 71.020020
 23.197428 55.665543 36.880795
 14.785273 30.435343 80.077042
 42.591881 94.809937 83.048325
 67.297447 78.322006 52.427174
 16.547134 13.769547 99.941879
 37.249485  8.162042 99.181038
 27.324966 90.703560 79.435280
 36.868687 10.581954 51.312702
  6.612113 20.650141 13.938247
 83.897552  3.502262 99.931328
 72.100876 80.685310 99.653084
 62.742966 94.858215 92.258812
 43.371059 51.465034 67.039780
  0.076825 99.754051 75.839012
