 ITEM: STEP
        31
 ITEM: DT
 0.01
 ITEM: TIME
 0.31
 ITEM: N ATOMS
       100
 ITEM: BOX CONDITION
 REFLECTIVE
 ITEM: BOX BOUNDS (CUBE)
0.000 100.000
 ITEM: X Y Z
 24.770126  8.966124 35.833340
 29.025429 98.990685 99.389732
 40.494301 57.732380 42.654854
 27.215160 88.515228 82.058052
 11.662542 52.263409 81.575386
 40.568493 86.120941 29.821142
 14.132933 44.042385 82.988548
 38.623787 77.570114 79.024452
 94.863037 99.725311 78.574669
 35.751839 95.316116  7.448277
 93.606201 37.173313 97.939728
 19.634146 72.684799 98.050278
 22.071083 67.141602 68.073433
 83.266975 84.064850 98.653061
 11.133380 13.195896 33.715187
 72.955910 40.722782 69.989090
 61.920673  8.840893 58.245056
 93.046196 69.844933 90.259071
 36.229637 89.925911 27.123461
 87.281944 97.734673 72.723640
 87.935951 82.230385 64.799408
 90.615021 77.955055 52.497185
 38.562935 94.842346 52.119488
 69.988075 51.966030 82.571953
 54.258934 34.415913 20.293560
  1.703154  3.836726 44.503208
 82.187805 73.021919 97.990738
 92.104340 36.983360 34.995285
 77.381409 23.137180 99.874870
 91.037979 22.951880 51.434177
 37.564724 68.443924 71.274414
 72.394241  7.679568 74.350372
 98.285713 26.804394 31.811319
 36.845882 41.129604 94.617134
 52.862793 83.140465 78.106705
 92.064865  7.288670 41.364899
 55.883987 89.038986 42.346451
 60.125458 75.678291 88.561539
 11.398465 98.061844 92.006737
 65.737656 15.784360 78.239670
  1.784155 11.299635 88.059685
 78.317245  2.169941 63.229527
 85.266228 57.519489 96.493523
 51.856316 65.886925 88.683884
 39.476826 28.830208 61.532322
 52.802910 88.589973 99.706688
 81.553589 92.536232 95.594299
 14.955555 74.958130 74.902061
 24.401796 53.126808 41.452225
 13.401663 64.892334 99.907333
 53.912674 34.113270 50.915928
  4.394957 90.873215 82.210587
 47.403202 76.656303 79.675949
  2.861801 70.041779 91.537918
 67.471321 85.690147 96.879173
  7.229645 93.031082 41.317856
 68.851639 52.109871 75.773506
 98.371399 53.031612 78.916023
  8.113439  3.572193 21.818497
 38.488842 14.423296 60.065895
 23.471163 94.951157 20.489016
 55.447956 95.705994 73.687019
 18.591343 61.639896 26.800194
 81.514435 46.311264 99.506859
 81.494972 62.652210 60.645782
 94.675049 24.993225 43.346275
 69.977905 21.567217 94.319603
 13.265728 15.266298 33.825993
 25.713037 38.926167 99.907730
 60.143108 78.488037 41.448082
 41.052589 37.967487 49.028721
 53.643955 12.193413 60.163254
 44.331863 37.859787 98.618538
 45.247570 16.994467 41.767063
 70.423058 43.309273 49.258244
 52.262703 21.311977  7.043324
 99.958626 60.940918 70.458168
 91.383034 29.987537 94.876602
 35.022797 59.120216 15.545350
 73.215919  8.448193 45.521439
 15.296597 58.033577 51.500362
 17.007349 20.982422 69.236084
 96.400787 37.327877 93.467415
 43.279831 34.141705 57.696144
 29.416727 96.271011 54.879654
 81.397156 37.855747 61.234653
 23.434061 69.274261 19.951473
 31.810480 53.068771 68.768204
 26.285364 91.578491 57.413803
 85.709557 50.743637 26.882362
 28.697277 17.856195 68.365234
 47.257053 37.838963 79.045982
 52.297756 65.538033 60.992413
 57.083652  5.999130 32.936604
  3.795630  6.955574 12.646682
 68.286224 19.423531 92.975716
 61.477066 77.224129 99.653084
 69.733910 69.610168 68.091087
 63.862637 76.900642 55.109364
 25.159315 99.754051 74.724266
