 ITEM: STEP
        97
 ITEM: DT
 0.01
 ITEM: TIME
 0.97
 ITEM: N ATOMS
       100
 ITEM: BOX CONDITION
 REFLECTIVE
 ITEM: BOX BOUNDS (CUBE)
0.000 100.000
 ITEM: X Y Z
  7.263286 37.501213 92.609787
 75.474411 85.336655 99.390167
 24.988224 81.610710 78.121346
 12.867738 23.339163 83.311867
  0.513575 98.080566 99.501778
 22.018362 57.342560 57.373344
 14.030191 14.916410 99.524933
 60.302402 53.796394 99.488350
 97.664696 99.386070 99.916153
 10.173012 94.626175 18.741796
 96.510132 21.878065 98.289146
 18.600616 88.616776 99.699448
 53.166779 10.868683 27.196959
 96.934402 86.329613 99.702721
 12.744430 21.412357 37.217056
 51.933258 57.871342 80.779953
 84.430901 58.268074 92.205307
 32.022179 94.180656 94.765251
 98.423347 92.374626 27.388700
 52.564053 97.310364 98.188446
 99.641212 63.339451 84.739090
 53.040863 60.060249 59.490097
 72.053696 54.876877 99.908249
 48.539772 67.295929 99.268799
 26.984688 58.896770 33.926403
 52.493862 32.015289 91.822372
 54.132866 94.843529 99.903130
 78.632935 17.452593 94.058014
 94.633232 28.789541 99.969490
 88.940735 20.597075 57.937397
 74.930420 13.601175 98.396912
 84.875854 48.537674 92.136414
 80.513268 13.043008 58.373310
 33.279560 82.315010 95.413734
  8.275512 82.685585 99.121544
 77.892929 20.917379 80.364075
 31.124168 96.884140 82.232498
 77.720345 93.870987 99.701431
 34.721745 57.800591 99.809258
 44.211319 14.082423 99.668533
 56.031765 33.883625 95.847435
 79.980949  8.645247 98.561569
  9.039150 65.265747 99.224617
 72.420746 46.144630 88.796677
 65.071770 13.127299 87.149445
  3.929660 83.987007 99.706795
 64.822418 79.001167 99.866013
 13.536570 83.345734 99.981712
 82.648636  1.421479 99.897263
 14.788727 29.990059  1.306508
 14.714600 59.822010 95.129837
 38.636681 50.781998 99.679893
 40.054424 61.515240 99.110573
 26.055223 86.188141 99.974297
 87.869980 88.690773 99.967430
 48.364281 64.974335 67.413033
 92.058266  8.384152 99.618591
 60.830452 67.764877 92.710503
 10.948873 16.471516 33.199509
  4.035863  3.498561 61.361252
  6.864377 44.155548 54.197201
 77.722145 76.986389 85.249809
 21.576599  2.665993 82.637230
 33.564262 46.141396 99.506859
 92.508904 98.739868 99.412704
 78.797424 81.831299 89.523804
 78.212296 83.584740 99.915627
  3.010241 24.475775 89.979774
 55.942535 60.064022 99.907730
 28.343800 65.963486 49.664867
 94.915749 78.582184 57.462513
 14.932591 11.817163 98.781418
 19.791142 18.450867 98.487495
 66.167145 14.887026 70.731689
  8.196271 41.023705 74.597237
 24.549084 19.248219 15.253355
 37.445137 23.989862 82.012398
 72.997299  0.620187 99.702393
 20.788464  9.924346 15.660220
 61.469337 73.500069 78.934708
 13.418366  3.065589 86.260445
 20.724859 41.518696 98.872437
 64.402832 50.141460 99.530815
  6.908038 23.845901 99.945740
 25.292860 49.839630 95.429176
 85.549469 24.511433 81.417007
 22.946005 41.206230 54.868198
  3.304001  6.387266 92.092682
 36.197388 95.513817 95.246254
 47.734581 92.375977 79.568596
  3.645056  9.425577 99.941940
 26.616444 23.369686 98.988503
  0.791322 82.558037 99.030769
 15.390285 28.199335 70.837265
  9.604635 49.981213 15.310534
 99.514687 13.412757 99.931335
 83.388748 84.362816 99.653084
 79.035370 63.149555 83.401215
 21.598791 24.439655 79.715851
 26.890224 99.754051 77.023430
