 ITEM: STEP
        46
 ITEM: DT
 0.01
 ITEM: TIME
 0.46
 ITEM: N ATOMS
       100
 ITEM: BOX CONDITION
 REFLECTIVE
 ITEM: BOX BOUNDS (CUBE)
0.000 100.000
 ITEM: X Y Z
 20.791302 15.451362 48.737125
 39.580601 95.884422 98.823479
 25.611902 71.518021 50.715443
 18.105406 73.702454 82.343010
  8.895590 62.676216 89.044716
 26.344219 98.970139 36.083008
  7.732224 30.642670 97.560654
 43.550926 72.167358 87.977623
 95.499557 99.927643 91.913101
 29.938469 97.601959 10.014985
 94.266182 33.697128 98.019196
 19.399210 76.305595 99.737984
  8.567598 71.464149 77.281235
 82.821777 81.450302 99.700790
  5.706607  5.330387 34.511066
 68.178001 44.620182 72.441559
 67.036613 20.074327 65.963295
 79.177101 78.020935 91.283203
 51.081264 90.482437 27.183743
 99.046371 98.860657 87.267593
 90.759323 94.600876 69.331154
 96.579498 73.888054 54.086483
 46.174458 85.759285 64.112556
 65.113350 55.450012 91.651581
 48.060242 39.979744 23.391933
 10.614346  4.311454 55.257565
 79.363441 83.454712 99.887970
 98.754959 24.611553 48.418633
 82.814835 15.421061 99.769691
 90.561333 22.416697 52.912182
 46.056927 55.979668 84.835663
 82.105583  5.097082 78.392654
 94.246521 17.748169 37.848137
 36.035355 50.489899 94.798180
 38.967720 90.907455 86.863037
 98.892639  0.878204 50.228348
 50.256756 90.821976 51.411488
 55.684921 77.012672 93.710350
  0.916408 91.906952 95.086685
 60.845306  8.996454 83.424072
 14.113148  1.030714 89.829628
 87.794899  3.641551 77.951202
 72.272491 64.866257 99.724228
 56.530025 61.400040 88.709518
 45.293858 25.261368 67.354416
 39.909481 94.824142 99.445847
 93.740860 99.005005 99.828865
 14.633060 84.434525 80.969719
 37.639709 41.375614 56.114853
 17.314142 79.011253 99.682098
 45.004021 39.956165 60.964584
  5.384910 81.761658 91.265381
 45.732937 73.214844 89.393127
  8.132929 73.711327 96.810669
 77.621201 91.512329 99.517860
  5.405345 86.654549 47.248585
 77.735344 42.171764 88.956299
 89.839371 56.380096 82.051132
  8.757855  6.503862 24.405090
 28.824135 10.350143 60.360294
 19.696901 83.406700 28.149948
 60.510307 91.451538 76.314926
  9.462266 47.024933 39.490421
 70.616684 46.272640 99.901741
 83.998138 71.426735 73.670189
 91.066498 37.910957 53.841137
 71.849358 35.662125 95.874054
  9.566639  6.234005 46.588215
 32.583359 43.730225 99.113708
 52.915993 75.641548 43.315529
 55.605240 47.198120 50.945492
 38.833755  6.856775 72.191223
 30.534695 24.941679 98.808716
 50.002018 16.515503 48.349934
 56.280598 42.789825 55.017082
 45.964161 20.842941  8.909240
 85.751015 52.542957 73.084129
 98.551727 19.227001 99.870117
 22.338417 47.939339 15.571457
 70.546242 23.232721 53.115337
 14.869732 45.540863 59.400333
 17.852238  6.777624 79.202171
 89.128525 40.240055 97.843521
 31.876080 20.963261 70.898270
 28.479485 91.481407 64.095413
 88.909286 34.822948 65.821526
 23.323139 62.895199 27.887093
 23.829914 42.459354 74.069221
 33.929043 97.958916 69.429985
 77.078880 63.670998 38.856499
 23.001896 15.940569 83.166794
 42.566006 23.927908 92.774429
 40.591766 77.334373 69.637505
 47.607887  1.773252 41.550400
  5.115857  5.984605 13.252103
 75.604034 11.960438 97.408813
 66.456993 78.846558 99.826942
 66.456894 81.445190 79.419708
 54.257210 64.977730 60.701748
 13.329872 99.759262 75.246803
