 ITEM: STEP
        92
 ITEM: DT
 0.01
 ITEM: TIME
 0.92
 ITEM: N ATOMS
       100
 ITEM: BOX CONDITION
 REFLECTIVE
 ITEM: BOX BOUNDS (CUBE)
0.000 100.000
 ITEM: X Y Z
  8.589556 35.339462 88.308563
 71.955391 86.370743 99.985603
 20.027430 86.205933 75.434502
  9.831162 28.276745 83.216881
  0.409368 94.609230 99.999763
 17.276932 61.625645 55.286057
 11.896589 10.449803 98.553452
 58.660156 55.597542 98.891502
 97.452332 99.453171 99.194618
 12.110802 95.388123 17.886227
 96.290253 23.036858 98.262924
 18.678913 87.409729 99.886971
 31.253693 68.158417 46.869568
 95.550812 85.851250 99.106232
 10.935505 18.790516 36.951763
 53.525875 56.572208 79.962463
 82.725578 54.523586 89.632561
 36.645210 96.905991 94.423874
 96.626129 92.189117 27.368607
 57.120285 97.686310 99.158035
 99.417664 67.462952 83.228508
 57.309357 61.415916 58.960331
 69.516502 57.904564 99.108711
 50.164585 66.134506 99.874107
 29.050919 57.042160 32.893612
 48.388027 29.299227 88.237587
 56.607304 96.970596 99.887848
 80.849808 13.328656 89.583565
 97.147736 23.118687 99.769577
 89.099617 20.775469 57.444729
 72.099686 17.755924 99.300995
 88.112968 44.278793 90.788986
 81.859665 10.024266 56.361038
 33.549736 79.194893 95.353386
  3.643568 85.273819 99.705612
 80.168854 18.780558 77.409592
 32.999912 96.289810 79.210838
 70.761116  8.992893 98.779266
 31.227863 61.144382 99.603935
 45.842102 11.819788 99.322906
 51.922096 30.460655 95.257454
 83.140205  8.154654 99.543007
  3.731442 22.506050 98.781540
 70.862823 47.640259 88.788132
 63.132755 14.316917 85.208755
  0.368638 86.065605 99.445488
 68.884842 81.157425 99.560890
 13.644073 86.504532 99.577202
 78.235985  5.338552 98.919754
 93.404678 94.248947 16.036545
 17.684151 57.874378 91.780304
 35.376698 53.819241 99.076256
 40.611141 62.662262 99.758408
 24.298107 84.964958 99.674171
 91.253120 90.631805 99.517860
 44.152626 67.099846 65.436142
 95.020302 11.696063 99.502602
 63.674480 66.648735 91.665466
 10.734067 15.494294 32.337311
  0.814296  2.140845 61.263119
  8.122469 48.003700 51.643547
 76.034714 78.404541 84.373840
 18.533577  2.205667 78.407150
 37.196884 46.154251 99.901741
 91.674515 98.335289 99.719002
 80.000275 77.525383 86.025497
 77.588478 78.886444 99.980743
  1.777214 21.465015 85.725700
 53.652420 58.462669 99.113708
 30.752838 66.912315 49.042366
 99.766632 75.505325 56.823589
  8.857115  9.862200 99.538887
 14.054849 14.320613 99.388710
 64.582329 15.046680 68.537399
 12.910421 41.196854 72.677605
 26.648607 19.404564 14.631383
 42.181007 26.789192 81.137077
 76.089722  1.107233 99.870171
 16.560339 13.651310 15.651518
 62.359230 68.571899 76.403389
 13.560659  7.229834 83.627083
 20.443230 36.783760 99.536842
 66.826920 49.170734 99.822556
  3.104461 19.452477 99.173615
 25.605274 53.922157 92.357239
 88.053513 25.522366 79.888039
 22.982979 43.332600 52.222992
  0.643814  9.923748 90.325676
 53.416340 85.002228 93.315384
 50.611473 96.685097 75.577202
  5.539886 10.064930 98.955460
 28.180126 18.732664 99.903732
  4.693343 86.490181 96.149132
 18.548874 25.608545 67.966019
  9.164557 45.667820 15.108727
 98.045891 10.925350 99.635803
 81.728745 83.822006 99.133110
 60.360828 79.732964 92.409767
 24.800591 28.413969 77.851723
 22.947077 99.267365 76.849251
