 ITEM: STEP
        43
 ITEM: DT
 0.01
 ITEM: TIME
 0.43
 ITEM: N ATOMS
       100
 ITEM: BOX CONDITION
 REFLECTIVE
 ITEM: BOX BOUNDS (CUBE)
0.000 100.000
 ITEM: X Y Z
 21.587067 14.154314 46.156368
 37.469566 96.505669 99.389732
 28.588379 68.760887 49.103325
 19.927357 76.665009 82.286018
  9.448980 60.593655 87.550850
 29.189077 96.400299 34.830635
  9.012365 33.322613 94.646233
 42.565498 73.247910 86.186989
 95.372253 99.887177 89.245415
 31.101143 97.144791  9.501643
 94.134186 34.392368 98.003288
 19.446190 75.581436 99.699448
 11.268295 70.599640 75.439674
 81.991623 81.163261 98.509743
  6.791962  6.903489 34.351891
 69.133583 43.840702 71.951065
 66.013420 17.827641 64.419647
 81.950920 76.385735 91.078377
 48.110939 90.371132 27.171686
 98.219292 98.635460 84.358803
 90.194649 92.126778 68.424805
 99.140594 74.701454 53.768623
 44.652153 87.575897 61.713940
 66.088295 54.753216 89.835655
 49.299980 38.866978 22.772259
  8.150845  2.681818 53.106693
 80.847504 82.178101 99.903130
 97.424835 27.085915 45.733963
 81.728149 16.964283 99.874870
 90.656662 22.523733 52.616581
 44.358486 58.472523 82.123413
 80.163315  2.541752 77.584198
 95.054359 19.559414 36.640774
 36.197460 48.617840 94.761971
 41.746735 89.354057 85.111771
 97.527084  2.160297 48.455658
 51.382202 90.465378 49.598480
 56.573029 76.745796 92.680588
  3.012819 93.913193 94.470695
 61.823776 10.354035 82.387192
 11.647349  3.084497 89.475639
 85.899368  3.347229 75.006866
 74.871239 63.396900 99.629631
 55.595284 62.297417 88.704391
 44.130451 25.975136 66.190002
 42.488167 93.577309 99.706688
 91.303406 97.711250 99.255768
 14.697559 82.539246 79.756187
 34.992130 43.725853 53.182327
 16.531654 76.187469 99.907333
 46.785751 38.787586 58.954853
  3.428937 83.583969 89.454422
 46.066990 73.903130 87.449692
  7.078703 72.977417 95.756119
 75.591225 90.347893 99.967430
  2.878347 87.929855 46.062439
 75.958603 44.159386 86.319740
 91.545776 55.710400 81.424110
  8.628972  5.917528 23.887772
 30.757076 11.164774 60.301414
 20.451754 85.715591 26.617762
 59.497837 92.302429 75.789345
 11.288082 49.947926 36.952374
 72.796234 46.280365 99.506859
 83.497505 69.671829 71.065308
 91.788208 35.327408 51.742165
 71.475067 32.843147 95.563164
 10.306457  8.040463 44.035770
 31.209291 42.769413 99.907730
 54.361416 76.210846 42.942039
 52.694710 45.351994 50.562138
 41.795795  7.924103 69.785629
 33.294128 27.525303 98.618538
 49.051128 16.611296 47.033360
 59.109085 42.893715 53.865314
 47.223869 20.936749  8.536057
 88.592537 54.222549 72.558937
 97.117989 21.379108 98.871414
 24.875292 50.175514 15.566236
 71.080177 20.275814 51.596558
 14.955105 48.039406 57.820339
 17.683260  9.618583 77.208954
 90.582977 39.657619 96.968300
 34.156830 23.598949 68.257843
 28.666933 93.930923 62.252258
 87.406860 35.429508 64.904144
 23.345324 64.171021 26.299969
 25.426027 44.581238 73.009018
 32.400307 96.682831 67.026749
 78.805016 61.085526 36.461674
 24.140972 16.323694 80.206482
 43.504215 26.710121 90.028740
 42.932964 74.975105 67.908485
 49.503040  0.218776 39.827641
  4.851812  3.396569 13.131019
 74.140472 13.453056 96.522194
 65.461014 78.522072 99.653084
 67.112297 79.078186 77.153984
 56.178295 67.362312 59.583271
 15.695761 99.754051 75.142296
