 ITEM: STEP
         5
 ITEM: DT
 0.01
 ITEM: TIME
 0.05
 ITEM: N ATOMS
       100
 ITEM: BOX CONDITION
 REFLECTIVE
 ITEM: BOX BOUNDS (CUBE)
0.000 100.000
 ITEM: X Y Z
 31.666756  2.274956 13.466783
 10.729796 95.625114 98.198540
 66.290474 33.837322 28.683167
 43.005367 85.809296 81.564125
 16.458593 34.214542 68.628548
 65.223885 63.848999 18.967245
 25.227495 67.268570 57.730236
 30.083410 86.934891 63.505619
 93.759735 99.374603 55.454716
 45.828346 91.353989  2.999326
 92.462234 43.198627 97.802063
 20.041388 66.408752 93.174683
 45.477150 59.649124 52.113243
 88.025337 92.100189 88.366776
 20.539715 26.829374 32.335663
 81.237617 33.967289 65.738144
 53.053097 10.630404 44.866776
 82.914040 55.673138 88.483910
 10.486817 88.961266 27.018972
 63.584362 95.782967 47.514126
 83.042107 60.788185 56.944382
 68.418854 85.004524 49.742401
 25.369627 89.413681 31.331507
 78.437599 45.927128 66.833931
 65.003334 24.771940 14.923046
 23.053492 17.960239 25.862339
 83.096710 51.434929 91.152527
 80.576599 58.427826 11.728106
 67.963470 36.511791 97.031364
 91.864166 23.879530 48.872303
 22.844875 90.048569 47.768318
 55.561302 29.825756 67.343750
 94.713020 42.501850 21.347506
 38.250797 24.905094 94.303322
 76.947586 69.677681 62.929062
 80.230057 18.400143 26.001566
 65.637871 85.948471 26.633722
 67.822388 73.365364 79.636932
 29.567348 80.674423 86.668159
 74.217728 27.550039 69.253372
 19.586103 29.099108 84.991783
 61.889324  0.380853 37.712048
 92.211296 44.785099 79.693855
 43.755219 73.664192 88.639450
 29.393970 35.016197 51.440639
 75.151566 77.784081 99.706688
 60.428986 81.323692 87.661118
 15.514545 58.532383 64.384789
  1.456075 73.495590 16.036970
  6.620010 40.419640 93.338242
 69.354340 23.985622 33.498257
 21.346720 93.333420 66.515610
 50.298328 82.621513 62.832840
  6.274821 63.681232 82.398483
 49.878117 75.598366 83.496727
 29.130299 95.916260 31.037928
 53.453213 69.335892 52.923382
 86.839752 47.227573 73.481834
  6.996449  1.509364 17.335068
 55.241001 21.483427 59.555603
 30.013216 85.038452  7.210065
 46.673214 96.919617 69.131981
 34.415081 86.972588  4.803829
 99.596130 46.378212 98.324059
 77.156151 47.443027 38.070145
 99.070129  2.602509 25.155182
 66.734055  2.863919 91.625412
 19.677553 30.922344 11.704767
 13.804482 30.599133 74.465134
 72.670044 83.421951 38.211174
 15.827966 21.967724 45.706318
 79.315025 21.443584 39.314774
 68.246971 60.251144 91.757881
 37.006527 17.824671 30.356760
 94.936714 44.209648 39.276257
 63.180176 22.124973  3.809069
 75.414848 75.497459 65.906502
 78.957298 48.639133 86.221176
 57.009094 78.500404 15.500098
 77.843361 17.178314 32.358681
 16.036495 79.687614 37.807079
 15.542874 45.604088 51.961605
 90.993958 32.280102 85.882164
 63.046333 56.984341 34.812447
 31.041281 75.041870 38.905678
 68.376129 43.112598 53.284115
 23.626326 80.331284  6.196381
 45.643414 71.458466 59.579727
 13.036319 80.519089 36.585754
 99.330605 28.336220  6.127165
 38.569271 21.176615 42.709194
 55.388203 61.951427 55.250042
 72.588181 45.090946 46.007580
 73.508369 19.471256 18.006069
  1.507232 29.385216 11.597285
 55.601952 32.359554 85.291679
 52.845146 74.411919 96.187126
 75.414070 49.096062 48.454811
 80.511948 97.567024 45.415897
 45.663651 91.967064 73.818535
