 ITEM: STEP
        28
 ITEM: DT
 0.01
 ITEM: TIME
 0.28
 ITEM: N ATOMS
       100
 ITEM: BOX CONDITION
 REFLECTIVE
 ITEM: BOX BOUNDS (CUBE)
0.000 100.000
 ITEM: X Y Z
 25.565891  7.669076 33.252583
 26.914394 99.611938 98.823479
 43.470783 54.975258 41.042736
 29.037111 91.477783 82.001060
 12.215933 50.180847 80.081520
 43.413345 83.551102 28.568769
 15.413074 46.722328 80.074127
 37.638359 78.650665 77.233818
 94.735733 99.684845 75.906982
 36.914513 94.858948  6.934937
 93.474205 37.868542 97.923843
 19.681135 71.960640 97.487709
 24.771780 66.277092 66.231873
 83.816017 84.992004 98.565475
 12.218727 14.768991 33.556011
 73.911491 39.943302 69.498596
 60.897491  6.594205 56.701408
 95.820015 68.209732 90.054245
 33.259312 89.814606 27.111404
 84.547607 97.509476 69.814850
 87.371277 79.756287 63.893059
 88.053925 78.768456 52.179325
 37.040630 96.658958 49.720875
 70.963020 51.269234 80.756027
 55.498672 33.303146 19.673885
  4.166653  5.466362 42.352337
 82.292679 70.531113 97.201714
 90.774216 39.457722 32.310616
 76.294724 24.680405 99.769691
 91.133308 23.058916 51.138577
 35.866283 70.936768 68.562164
 70.451973 10.234899 73.541916
 99.093552 28.615639 30.603956
 37.007988 39.257545 94.580925
 55.641808 81.587067 76.355438
 90.699310  8.570763 39.592209
 57.009434 88.682388 40.533443
 61.013565 75.411415 87.531776
 13.494877 96.055603 91.390747
 66.716125 17.141939 77.202789
  0.681644 13.353420 87.705696
 76.421715  1.875619 60.285202
 87.864975 56.050137 94.555099
 50.921574 66.784302 88.678757
 38.313419 29.543976 60.367897
 55.381596 87.343140 99.445847
 79.116135 91.242477 94.678932
 15.020054 73.062851 73.688530
 21.754211 55.477047 38.519699
 12.619164 62.068562 99.682098
 55.694405 32.944691 48.906197
  6.350929 92.695526 80.399628
 47.737255 77.344597 77.732513
  1.807576 69.307869 90.483368
 65.441345 84.525711 95.335045
  9.756643 94.306389 40.131710
 67.074898 54.097492 73.136948
 99.922195 52.361916 78.289001
  7.984555  2.985859 21.301178
 40.421783 15.237926 60.007015
 24.226015 97.260048 18.956829
 54.435486 96.556885 73.161438
 20.417156 64.562889 24.262152
 83.693985 46.318989 99.901741
 80.994339 60.897305 58.040901
 95.396759 22.409681 41.247303
 69.603615 18.748240 94.008728
 14.005552 17.072763 31.273546
 24.338974 37.965355 96.972046
 61.588531 79.057335 41.074593
 38.142059 36.121361 48.645367
 56.605995 13.260740 57.757660
 47.091297 40.443405 98.808716
 44.296680 17.090260 40.450489
 73.251556 43.413162 48.106476
 53.522411 21.405785  6.670141
 97.199852 62.620510 69.932976
 89.949295 32.139645 93.877899
 37.559677 61.356392 15.540129
 73.749855  5.491288 44.002659
 15.381969 60.532120 49.920368
 16.838371 23.823383 67.242867
 97.855240 36.745441 92.592194
 45.560581 36.777393 55.055717
 29.604176 93.821495 53.036503
 79.894730 38.462307 60.317284
 23.456245 70.550072 18.364349
 33.406590 55.190655 67.708000
 24.756628 90.302406 55.010567
 87.435692 48.158165 24.487532
 29.836353 18.239321 65.404922
 48.195263 40.621170 76.300293
 54.638954 63.178757 59.263393
 58.978806  7.553607 31.213846
  3.531585  9.543610 12.525598
 66.822662 20.916145 92.089096
 60.481075 76.899643 99.826942
 70.389313 67.243164 65.825363
 65.783714 79.285225 53.990887
 27.525204 99.759262 74.619759
