 ITEM: STEP
        77
 ITEM: DT
 0.01
 ITEM: TIME
 0.77
 ITEM: N ATOMS
       100
 ITEM: BOX CONDITION
 REFLECTIVE
 ITEM: BOX BOUNDS (CUBE)
0.000 100.000
 ITEM: X Y Z
 12.568385 28.854208 75.404892
 61.398335 89.473007 99.418961
  5.145038 99.991600 67.373970
  0.721418 43.089470 82.931923
  3.177220 84.195908 99.502312
  3.052643 74.474854 49.024193
  5.495893  2.949922 98.532127
 53.733414 61.000977 99.317955
 96.815239 99.654472 99.916153
 17.924171 97.673965 15.319518
 95.630173 26.513027 98.183502
 18.913790 83.788605 99.925507
 19.339613 80.397415 96.310692
 91.400040 84.416161 99.104301
  5.508730 10.925001 36.155884
 58.303726 52.674809 77.509995
 77.609612 43.290123 81.914322
 50.514305 94.918007 93.399742
 81.774559 91.632591 27.308325
 70.791557 98.812309 99.872353
 96.594292 79.833443 78.696762
 70.114838 65.482918 57.371033
 61.904938 66.987625 88.898224
 55.039028 62.650246 99.520584
 35.249611 51.478329 29.795238
 36.070522 21.151033 77.483231
 64.028053 96.646362 99.903130
 87.500427  0.956849 76.160217
 95.309731  6.105159 99.969452
 89.576263 21.310652 55.966724
 63.607479 30.220171 99.794922
 97.824310 31.502151 86.746704
 85.898857  0.968036 50.324223
 34.360264 69.834541 95.172340
 10.251134 93.040787 99.710587
 86.996628 12.370092 68.546143
 38.627144 94.506821 70.145859
 49.883430 45.641396 98.454239
 20.746220 71.175720 99.780098
 50.734451  5.031883 94.138504
 39.593090 20.191729 93.487511
 92.617950  6.682887 99.475555
 42.043228 85.821442 97.452309
 66.189056 52.127144 88.762497
 57.315723 17.885765 79.386688
 13.261436 92.298431 99.706421
 81.072113 87.626198 99.523743
 13.966572 95.980927 93.509544
 64.998032 17.089775 86.417618
 25.397846 91.808266 99.271385
 26.592804 52.031483 81.731705
 25.596746 62.930969 99.112831
 42.281292 66.103294 99.593758
 19.026745 81.295395 99.974297
 98.597458 96.454903 99.967430
 31.517662 73.476379 59.505424
 96.095001 21.633011 99.618614
 72.206512 63.300297 88.530357
 10.089650 12.562633 29.750717
  8.850407  1.932304 60.968719
 11.896745 59.548157 43.982586
 70.972420 82.658997 81.745934
  9.404500 16.820644 65.716911
 48.094749 46.192818 99.506859
 89.171349 89.560760 99.412704
 83.608826 64.607635 75.530579
 75.717026 64.791557 99.086586
  1.921869 12.432732 72.963478
 46.782074 53.658611 99.907730
 37.979954 69.758804 47.174919
 85.680717 66.274750 54.906818
  8.228048  4.172306 97.047211
  2.020490  1.755940 99.666290
 59.827877 15.525644 61.954533
 27.052883 41.716301 66.918709
 32.947174 19.873600 12.765467
 56.388618 35.187172 78.511116
 85.366989  2.568371 99.702393
  3.875962 24.832191 15.625411
 65.028908 53.787388 68.809433
 13.987538 19.722576 75.726997
 19.598341 22.578955 99.798752
 74.099182 46.258556 99.885704
  8.306273  6.272180 98.184448
 26.542517 66.169739 83.141426
 95.565643 28.555164 75.301132
 23.093901 49.711708 44.287373
  7.336745 20.533194 85.024658
 49.725983 88.854874 94.263428
 59.242149 90.387543 63.603024
 11.231486 11.981789 98.084595
 32.871174  4.821609 99.181038
 16.399349 98.286522 87.504036
 28.024639 17.836176 59.352245
  7.844325 32.727642 14.503306
 90.727623  3.463087 99.477600
 76.748779 82.199577 99.306969
 59.684471 94.095764 99.811226
 34.405994 40.336929 72.259338
 11.117634 99.272575 76.326714
