 ITEM: STEP
        59
 ITEM: DT
 0.01
 ITEM: TIME
 0.59
 ITEM: N ATOMS
       100
 ITEM: BOX CONDITION
 REFLECTIVE
 ITEM: BOX BOUNDS (CUBE)
0.000 100.000
 ITEM: X Y Z
 17.342987 21.071911 59.920406
 48.729862 93.195724 99.418961
 12.713833 83.465599 57.701286
 10.210285 60.864731 82.589973
  6.497564 71.700607 95.518135
 14.016500 89.893890 41.509956
  2.184949 19.029583 98.532127
 47.820999 67.484734 95.736824
 96.051208 99.897003 99.916161
 24.900215 99.583023 12.239467
 94.838165 30.684433 98.088127
 19.195639 79.443619 99.925507
  3.135427 75.210358 85.261330
 86.419113 82.694054 99.104301
  1.003401  1.486389 35.200829
 64.037148 47.997929 74.567032
 71.470451 29.809971 72.652435
 67.157219 85.106804 92.170784
 63.952675 90.964760 27.235987
 87.197578 99.836510 99.872353
 93.206245 94.678032 73.258667
 85.481415 70.363319 55.463875
 52.771111 77.887299 74.506546
 60.888626 58.469463 99.520592
 42.688042 44.801731 26.077190
 21.289516 11.373209 64.578003
 72.932472 88.986694 99.903130
 95.481171 13.889320 60.052200
 87.523804  8.733768 99.874870
 90.148239 21.952871 54.193119
 53.416836 45.177296 96.588745
 90.522079 16.170181 81.895966
 90.745888  9.899441 43.080044
 35.332897 58.602154 94.955086
 26.925323 97.638847 94.451859
 95.189957  4.677534 57.910004
 45.379822 92.367233 59.267853
 51.836456 78.169136 98.172653
  8.168041 83.213242 97.755974
 56.605270  3.113603 87.917221
 24.798285  7.869017 91.363579
 96.008865  4.916946 90.709991
 61.011269 71.233452 99.078087
 60.580574 57.511406 88.731735
 50.335285 22.168373 72.400208
 28.733727 99.776222 99.706573
 95.696838 95.388725 99.523743
 14.353565 92.647400 86.228355
 49.112553 31.191242 68.822464
 20.704906 91.247650 99.271530
 37.283188 45.020008 69.673386
 13.860805 73.864983 99.112831
 44.285473 70.232506 97.814903
 12.701232 76.891624 99.974297
 86.417763 96.558220 99.967430
 16.355671 81.128220 52.388550
 85.434555 33.558739 99.618614
 82.444946 59.282116 84.768227
  9.316350  9.044639 26.646805
 20.448055  6.820080 60.615440
 16.425875 73.401505 34.789433
 64.897667 87.764343 78.592445
  1.550396 34.358631 50.488628
 61.171982 46.239166 99.506859
 86.167549 79.031326 84.958008
 87.939087 49.106339 62.936684
 73.471283 47.877693 97.221245
  6.360766  1.593981 57.648808
 38.537659 47.893742 99.907730
 46.652493 73.174591 44.933983
 68.217537 55.198002 52.606693
 25.998249  2.231688 82.615463
 18.577148 13.745975 99.666298
 54.122540 16.100401 54.055088
 44.023819 42.339638 60.008076
 40.505424 20.436443 10.526367
 73.437752 45.264725 75.359962
 95.235405  9.901203 99.796982
 11.345293 38.249245 15.594083
 68.232521 36.045979 59.696716
 14.499783 34.713844 66.246979
 18.584475  5.533197 87.839447
 82.825897 42.763943 99.885704
 21.992828  9.541950 82.340118
 27.667208 80.866837 72.082451
 95.419800 32.194523 69.796844
 23.227007 57.366638 34.764629
 16.913424 33.264526 78.663437
 40.553566 96.511383 79.844009
 69.598961 74.874710 49.234074
 18.065899 14.280359 95.994812
 38.500431 11.871655 99.181038
 30.446571 87.557869 77.129921
 39.395557  8.509318 49.015690
  6.260053 17.199427 13.776801
 81.946136  5.492421 99.477592
 70.772903 80.252663 99.306969
 63.616821 91.702209 89.237846
 45.932507 54.644493 65.548477
  3.077692 99.272575 75.699669
